YEAR,SQUARE_ID,PLOT_ID,AMALG_PTYPE,BRC_NUMBER,BRC_NAMES,TOTAL_COVER
1978,CHQQXO,DYHOJWGQRQ,X,9201953,Sonchus asper,1
1978,CHQQXO,DYHOJWGQRQ,X,9202009,Stellaria graminea,1
1978,CHQQXO,DYHOJWGQRQ,X,9202012,Stellaria media,1
1978,CHQQXO,DYHOJWGQRQ,X,9202091,Trifolium pratense,1
1978,CHQQXO,DYHOJWGQRQ,X,9202092,Trifolium repens,1
1978,CHQQXO,DYHOJWGQRQ,X,9202105,Trisetum flavescens,1
1978,CHQQXO,DYHOJWGQRQ,X,9202126,Urtica dioica,1
1978,CHQQXO,DYHOJWGQRQ,X,9202168,Veronica chamaedrys,1
1978,CHQQXO,DYHOJWGQRQ,X,9202247,Phleum pratense sens.lat.,15
1978,CHQQXO,DYHOJWGQRQ,X,9204527,Crepis sp.,1
1978,CHQQXO,DYHOJWGQRQ,X,9205474,Daucus carota,1
1978,CHQQXO,DYHOJWGQRQ,X,20000223,Hypochoeris spp./Leontodon spp.,1
1978,CHQQXO,ZPRNGLFVOI,X,920467,Cerastium fontanum,1
1978,CHQQXO,ZPRNGLFVOI,X,920607,Dactylis glomerata,1
1978,CHQQXO,ZPRNGLFVOI,X,9201183,Lolium perenne,40
1978,CHQQXO,ZPRNGLFVOI,X,9201488,Plantago major,1
1978,CHQQXO,ZPRNGLFVOI,X,9201660,Ranunculus repens,10
1978,CHQQXO,ZPRNGLFVOI,X,9201742,Rumex crispus,1
1978,CHQQXO,ZPRNGLFVOI,X,9201748,Rumex obtusifolius,1
1978,CHQQXO,ZPRNGLFVOI,X,9201905,Senecio vulgaris,1
1978,CHQQXO,ZPRNGLFVOI,X,9202034,Taraxacum agg.,1
1978,CHQQXO,ZPRNGLFVOI,X,9202081,Trifolium dubium,1
1978,CHQQXO,ZPRNGLFVOI,X,9202091,Trifolium pratense,1
1978,CHQQXO,ZPRNGLFVOI,X,9202092,Trifolium repens,10
1978,CHQQXO,ZPRNGLFVOI,X,9202126,Urtica dioica,1
1978,CHQQXO,ZPRNGLFVOI,X,9202247,Phleum pratense sens.lat.,40
1978,CHQQXO,RSOVJLPRWU,X,9207,Achillea millefolium,1
1978,CHQQXO,RSOVJLPRWU,X,82081,Brachythecium rutabulum,1
1978,CHQQXO,RSOVJLPRWU,X,92033,Elytrigia repens,1
1978,CHQQXO,RSOVJLPRWU,X,92040,Agrostis capillaris,1
1978,CHQQXO,RSOVJLPRWU,X,920121,Anthoxanthum odoratum,1
1978,CHQQXO,RSOVJLPRWU,X,920231,Bellis perennis,1
1978,CHQQXO,RSOVJLPRWU,X,920269,Bromus hordeaceus,1
1978,CHQQXO,RSOVJLPRWU,X,920325,Capsella bursa-pastoris,1
1978,CHQQXO,RSOVJLPRWU,X,920467,Cerastium fontanum,1
1978,CHQQXO,RSOVJLPRWU,X,920597,Cynosurus cristatus,1
1978,CHQQXO,RSOVJLPRWU,X,920607,Dactylis glomerata,1
1978,CHQQXO,RSOVJLPRWU,X,920911,Geranium molle,5
1978,CHQQXO,RSOVJLPRWU,X,920968,Heracleum sphondylium,10
1978,CHQQXO,RSOVJLPRWU,X,920983,Holcus lanatus,1
1978,CHQQXO,RSOVJLPRWU,X,920984,Holcus mollis,5
1978,CHQQXO,RSOVJLPRWU,X,8201146,Eurhynchium sp.,1
1978,CHQQXO,RSOVJLPRWU,X,9201116,Lathyrus pratensis,1
1978,CHQQXO,RSOVJLPRWU,X,9201183,Lolium perenne,60
1978,CHQQXO,RSOVJLPRWU,X,9201487,Plantago lanceolata,1
1978,CHQQXO,RSOVJLPRWU,X,9201642,Ranunculus acris,1
1978,CHQQXO,RSOVJLPRWU,X,9201647,Ranunculus bulbosus,1
1978,CHQQXO,RSOVJLPRWU,X,9201660,Ranunculus repens,1
1978,CHQQXO,RSOVJLPRWU,X,9201734,Rumex acetosa,1
1978,CHQQXO,RSOVJLPRWU,X,9201742,Rumex crispus,1
1978,CHQQXO,RSOVJLPRWU,X,9202034,Taraxacum agg.,1
1978,CHQQXO,RSOVJLPRWU,X,9202069,Torilis japonica,1
1978,CHQQXO,RSOVJLPRWU,X,9202081,Trifolium dubium,1
1978,CHQQXO,RSOVJLPRWU,X,9202091,Trifolium pratense,1
1978,CHQQXO,RSOVJLPRWU,X,9202092,Trifolium repens,1
1978,CHQQXO,RSOVJLPRWU,X,9202247,Phleum pratense sens.lat.,1
1978,CHQQXO,RSOVJLPRWU,X,9204527,Crepis sp.,1
1978,CHQQXO,TZUNAWNQTI,X,92033,Elytrigia repens,1
1978,CHQQXO,TZUNAWNQTI,X,92039,Agrostis stolonifera,1
1978,CHQQXO,TZUNAWNQTI,X,920467,Cerastium fontanum,1
1978,CHQQXO,TZUNAWNQTI,X,920515,Cirsium arvense,1
1978,CHQQXO,TZUNAWNQTI,X,920540,Conium maculatum,1
1978,CHQQXO,TZUNAWNQTI,X,920544,Convolvulus arvensis,5
1978,CHQQXO,TZUNAWNQTI,X,920607,Dactylis glomerata,5
1978,CHQQXO,TZUNAWNQTI,X,920824,Festuca rubra agg.,1
1978,CHQQXO,TZUNAWNQTI,X,920907,Geranium dissectum,1
1978,CHQQXO,TZUNAWNQTI,X,920911,Geranium molle,1
1978,CHQQXO,TZUNAWNQTI,X,920992,Hordeum murinum,20
1978,CHQQXO,TZUNAWNQTI,X,9201183,Lolium perenne,30
1978,CHQQXO,TZUNAWNQTI,X,9201506,Poa pratensis sens.lat.,1
1978,CHQQXO,TZUNAWNQTI,X,9202034,Taraxacum agg.,1
1978,CHQQXO,TZUNAWNQTI,X,9202247,Phleum pratense sens.lat.,10
1978,YYKFOS,FAIEEUCPCV,H,920569,Crataegus monogyna,10
1978,YYKFOS,FAIEEUCPCV,H,920607,Dactylis glomerata,1
1978,YYKFOS,FAIEEUCPCV,H,920627,Deschampsia cespitosa,1
1978,YYKFOS,FAIEEUCPCV,H,920873,Galium aparine,1
1978,YYKFOS,FAIEEUCPCV,H,920983,Holcus lanatus,1
1978,YYKFOS,FAIEEUCPCV,H,8201146,Eurhynchium sp.,1
1978,YYKFOS,FAIEEUCPCV,H,9201067,Juncus effusus,1
1978,YYKFOS,FAIEEUCPCV,H,9201183,Lolium perenne,1
1978,YYKFOS,FAIEEUCPCV,H,9201259,Silene dioica,1
1978,YYKFOS,FAIEEUCPCV,H,9201305,Moehringia trinervia,1
1978,YYKFOS,FAIEEUCPCV,H,9201507,Poa trivialis,5
1978,YYKFOS,FAIEEUCPCV,H,9201617,Prunus spinosa,70
1978,YYKFOS,FAIEEUCPCV,H,9201705,Rosa seedling/sp,20
1978,YYKFOS,FAIEEUCPCV,H,9201748,Rumex obtusifolius,1
1978,YYKFOS,FAIEEUCPCV,H,9202126,Urtica dioica,1
1978,YYKFOS,FAIEEUCPCV,H,9204530,Epilobium sp.,1
1978,YYKFOS,FAIEEUCPCV,H,9204542,Myosotis seedling/sp,1
1978,YYKFOS,XXPIIWVDPN,H,92039,Agrostis stolonifera,1
1978,YYKFOS,XXPIIWVDPN,H,920125,Anthriscus sylvestris,5
1978,YYKFOS,XXPIIWVDPN,H,920169,Arrhenatherum elatius,5
1978,YYKFOS,XXPIIWVDPN,H,920522,Cirsium vulgare,1
1978,YYKFOS,XXPIIWVDPN,H,920569,Crataegus monogyna,10
1978,YYKFOS,XXPIIWVDPN,H,920607,Dactylis glomerata,1
1978,YYKFOS,XXPIIWVDPN,H,920873,Galium aparine,1
1978,YYKFOS,XXPIIWVDPN,H,920931,Glechoma hederacea,5
1978,YYKFOS,XXPIIWVDPN,H,920983,Holcus lanatus,10
1978,YYKFOS,XXPIIWVDPN,H,9201183,Lolium perenne,5
1978,YYKFOS,XXPIIWVDPN,H,9201705,Rosa seedling/sp,1
1978,YYKFOS,XXPIIWVDPN,H,9201728,Rubus fruticosus agg.,1
1978,YYKFOS,XXPIIWVDPN,H,9202126,Urtica dioica,5
1978,YYKFOS,XXPIIWVDPN,H,9204314,Ulmus sp.,40
1978,YYKFOS,XXPIIWVDPN,H,20000377,Rumex conglomeratus/sanguineus,5
1978,YYKFOS,RRDSIKYDKG,RV,92033,Elytrigia repens,1
1978,YYKFOS,RRDSIKYDKG,RV,920125,Anthriscus sylvestris,1
1978,YYKFOS,RRDSIKYDKG,RV,920968,Heracleum sphondylium,1
1978,YYKFOS,RRDSIKYDKG,RV,920983,Holcus lanatus,90
1978,YYKFOS,RRDSIKYDKG,RV,9201183,Lolium perenne,1
1978,YYKFOS,RRDSIKYDKG,RV,9201488,Plantago major,1
1978,YYKFOS,RRDSIKYDKG,RV,9201495,Poa annua,1
1978,YYKFOS,RRDSIKYDKG,RV,9201522,Polygonum aviculare agg.,1
1978,YYKFOS,RRDSIKYDKG,RV,9201584,Potentilla anserina,1
1978,YYKFOS,RRDSIKYDKG,RV,9201748,Rumex obtusifolius,1
1978,YYKFOS,RRDSIKYDKG,RV,9202034,Taraxacum agg.,1
1978,YYKFOS,EEWZGZUTCI,RV,92039,Agrostis stolonifera,1
1978,YYKFOS,EEWZGZUTCI,RV,920125,Anthriscus sylvestris,1
1978,YYKFOS,EEWZGZUTCI,RV,920169,Arrhenatherum elatius,70
1978,YYKFOS,EEWZGZUTCI,RV,920607,Dactylis glomerata,10
1978,YYKFOS,EEWZGZUTCI,RV,920968,Heracleum sphondylium,1
1978,YYKFOS,EEWZGZUTCI,RV,920983,Holcus lanatus,10
1978,YYKFOS,EEWZGZUTCI,RV,9201488,Plantago major,1
1978,YYKFOS,EEWZGZUTCI,RV,9201507,Poa trivialis,5
1978,YYKFOS,EEWZGZUTCI,RV,9201748,Rumex obtusifolius,1
1978,YYKFOS,EEWZGZUTCI,RV,9202034,Taraxacum agg.,1
1978,YYKFOS,PZWHAJSMHF,SW,92039,Agrostis stolonifera,5
1978,YYKFOS,PZWHAJSMHF,SW,920109,Angelica sylvestris,1
1978,YYKFOS,PZWHAJSMHF,SW,920125,Anthriscus sylvestris,1
1978,YYKFOS,PZWHAJSMHF,SW,920169,Arrhenatherum elatius,10
1978,YYKFOS,PZWHAJSMHF,SW,920331,Cardamine pratensis,1
1978,YYKFOS,PZWHAJSMHF,SW,920515,Cirsium arvense,1
1978,YYKFOS,PZWHAJSMHF,SW,920569,Crataegus monogyna,90
1978,YYKFOS,PZWHAJSMHF,SW,920607,Dactylis glomerata,10
1978,YYKFOS,PZWHAJSMHF,SW,920692,Epilobium hirsutum,1
1978,YYKFOS,PZWHAJSMHF,SW,920824,Festuca rubra agg.,10
1978,YYKFOS,PZWHAJSMHF,SW,920833,Filipendula ulmaria,1
1978,YYKFOS,PZWHAJSMHF,SW,920873,Galium aparine,1
1978,YYKFOS,PZWHAJSMHF,SW,920911,Geranium molle,1
1978,YYKFOS,PZWHAJSMHF,SW,920983,Holcus lanatus,5
1978,YYKFOS,PZWHAJSMHF,SW,9104635,Equisetum sp.,1
1978,YYKFOS,PZWHAJSMHF,SW,9201098,Lamium album,1
1978,YYKFOS,PZWHAJSMHF,SW,9201116,Lathyrus pratensis,1
1978,YYKFOS,PZWHAJSMHF,SW,9201144,Ligustrum vulgare,1
1978,YYKFOS,PZWHAJSMHF,SW,9201183,Lolium perenne,50
1978,YYKFOS,PZWHAJSMHF,SW,9201348,Rorippa nasturtium-aquaticum agg.,1
1978,YYKFOS,PZWHAJSMHF,SW,9201454,Phalaris arundinacea,1
1978,YYKFOS,PZWHAJSMHF,SW,9201488,Plantago major,1
1978,YYKFOS,PZWHAJSMHF,SW,9201507,Poa trivialis,5
1978,YYKFOS,PZWHAJSMHF,SW,9201584,Potentilla anserina,1
1978,YYKFOS,PZWHAJSMHF,SW,9201594,Potentilla reptans,1
1978,YYKFOS,PZWHAJSMHF,SW,9201617,Prunus spinosa,5
1978,YYKFOS,PZWHAJSMHF,SW,9201660,Ranunculus repens,1
1978,YYKFOS,PZWHAJSMHF,SW,9201705,Rosa seedling/sp,5
1978,YYKFOS,PZWHAJSMHF,SW,9201728,Rubus fruticosus agg.,5
1978,YYKFOS,PZWHAJSMHF,SW,9201745,Rumex hydrolapathum,1
1978,YYKFOS,PZWHAJSMHF,SW,9201872,Scutellaria galericulata,1
1978,YYKFOS,PZWHAJSMHF,SW,9202005,Stachys sylvatica,1
1978,YYKFOS,PZWHAJSMHF,SW,9202092,Trifolium repens,1
1978,YYKFOS,PZWHAJSMHF,SW,9202126,Urtica dioica,1
1978,YYKFOS,PZWHAJSMHF,SW,9202198,Vicia sepium,1
1978,YYKFOS,PZWHAJSMHF,SW,9204542,Myosotis seedling/sp,1
1978,YYKFOS,PZWHAJSMHF,SW,20000377,Rumex conglomeratus/sanguineus,1
1978,YYKFOS,PZWHAJSMHF,SW,20000409,Solanum dulcamara/nigra,1
1978,YYKFOS,ZTNTQZVFLK,SW,920331,Cardamine pratensis,1
1978,YYKFOS,ZTNTQZVFLK,SW,920522,Cirsium vulgare,1
1978,YYKFOS,ZTNTQZVFLK,SW,920627,Deschampsia cespitosa,30
1978,YYKFOS,ZTNTQZVFLK,SW,920914,Geranium pratense,1
1978,YYKFOS,ZTNTQZVFLK,SW,9104635,Equisetum sp.,1
1978,YYKFOS,ZTNTQZVFLK,SW,9201067,Juncus effusus,50
1978,YYKFOS,ZTNTQZVFLK,SW,9201660,Ranunculus repens,1
1978,YYKFOS,ZTNTQZVFLK,SW,9202111,Typha latifolia,1
1978,YYKFOS,ZTNTQZVFLK,SW,9202126,Urtica dioica,1
1978,YYKFOS,ZTNTQZVFLK,SW,20000377,Rumex conglomeratus/sanguineus,1
1978,YYKFOS,JVYIIYDEOJ,X,920522,Cirsium vulgare,1
1978,YYKFOS,JVYIIYDEOJ,X,8201146,Eurhynchium sp.,1
1978,YYKFOS,JVYIIYDEOJ,X,9201182,Lolium multiflorum,10
1978,YYKFOS,JVYIIYDEOJ,X,9201183,Lolium perenne,70
1978,YYKFOS,JVYIIYDEOJ,X,9201748,Rumex obtusifolius,1
1978,YYKFOS,JVYIIYDEOJ,X,9202012,Stellaria media,1
1978,YYKFOS,JVYIIYDEOJ,X,9202091,Trifolium pratense,10
1978,YYKFOS,HYJWMRQKDM,X,8204,Calliergon cuspidatum,1
1978,YYKFOS,HYJWMRQKDM,X,92085,Alopecurus pratensis,20
1978,YYKFOS,HYJWMRQKDM,X,920121,Anthoxanthum odoratum,20
1978,YYKFOS,HYJWMRQKDM,X,920231,Bellis perennis,1
1978,YYKFOS,HYJWMRQKDM,X,920393,Carex nigra,1
1978,YYKFOS,HYJWMRQKDM,X,920983,Holcus lanatus,1
1978,YYKFOS,HYJWMRQKDM,X,8201146,Eurhynchium sp.,15
1978,YYKFOS,HYJWMRQKDM,X,9201191,Lotus corniculatus,1
1978,YYKFOS,HYJWMRQKDM,X,9201610,Prunella vulgaris,1
1978,YYKFOS,HYJWMRQKDM,X,9201642,Ranunculus acris,5
1978,YYKFOS,HYJWMRQKDM,X,9201660,Ranunculus repens,5
1978,YYKFOS,HYJWMRQKDM,X,9201734,Rumex acetosa,5
1978,YYKFOS,HYJWMRQKDM,X,9202034,Taraxacum agg.,1
1978,YYKFOS,HYJWMRQKDM,X,9202092,Trifolium repens,1
1978,YYKFOS,HYJWMRQKDM,X,9204542,Myosotis seedling/sp,1
1978,YYKFOS,HYJWMRQKDM,X,9205049,Luzula campestris/multiflora,1
1978,YYKFOS,HYJWMRQKDM,X,9205193,Rhinanthus sp.,30
1978,YYKFOS,HYJWMRQKDM,X,20000228,Juncus articulatus/acutiflora,1
1978,YYKFOS,KJAPQOSVCH,X,920873,Galium aparine,1
1978,YYKFOS,KJAPQOSVCH,X,9201183,Lolium perenne,1
1978,YYKFOS,KJAPQOSVCH,X,9201495,Poa annua,1
1978,YYKFOS,KJAPQOSVCH,X,9201507,Poa trivialis,1
1978,YYKFOS,KJAPQOSVCH,X,9201522,Polygonum aviculare agg.,1
1978,YYKFOS,KJAPQOSVCH,X,9201531,Polygonum nodosum,1
1978,YYKFOS,KJAPQOSVCH,X,9201660,Ranunculus repens,1
1978,YYKFOS,KJAPQOSVCH,X,9202012,Stellaria media,1
1978,YYKFOS,KJAPQOSVCH,X,9202988,Avena sativa,70
1978,YYKFOS,KJAPQOSVCH,X,9204542,Myosotis seedling/sp,1
1978,YYKFOS,YEBSYOXAFW,X,92039,Agrostis stolonifera,1
1978,YYKFOS,YEBSYOXAFW,X,920231,Bellis perennis,5
1978,YYKFOS,YEBSYOXAFW,X,920467,Cerastium fontanum,1
1978,YYKFOS,YEBSYOXAFW,X,920522,Cirsium vulgare,1
1978,YYKFOS,YEBSYOXAFW,X,920983,Holcus lanatus,1
1978,YYKFOS,YEBSYOXAFW,X,9201182,Lolium multiflorum,1
1978,YYKFOS,YEBSYOXAFW,X,9201183,Lolium perenne,40
1978,YYKFOS,YEBSYOXAFW,X,9201488,Plantago major,1
1978,YYKFOS,YEBSYOXAFW,X,9201495,Poa annua,1
1978,YYKFOS,YEBSYOXAFW,X,9201642,Ranunculus acris,10
1978,YYKFOS,YEBSYOXAFW,X,9201660,Ranunculus repens,15
1978,YYKFOS,YEBSYOXAFW,X,9201734,Rumex acetosa,1
1978,YYKFOS,YEBSYOXAFW,X,9201748,Rumex obtusifolius,1
1978,YYKFOS,YEBSYOXAFW,X,9202034,Taraxacum agg.,1
1978,YYKFOS,YEBSYOXAFW,X,9202092,Trifolium repens,10
1978,YYKFOS,YEBSYOXAFW,X,9202247,Phleum pratense sens.lat.,5
1978,YYKFOS,FQXWFGEINF,X,820184,Dicranella heteromalla,1
1978,YYKFOS,FQXWFGEINF,X,920467,Cerastium fontanum,1
1978,YYKFOS,FQXWFGEINF,X,920522,Cirsium vulgare,1
1978,YYKFOS,FQXWFGEINF,X,920911,Geranium molle,1
1978,YYKFOS,FQXWFGEINF,X,920983,Holcus lanatus,1
1978,YYKFOS,FQXWFGEINF,X,8201146,Eurhynchium sp.,1
1978,YYKFOS,FQXWFGEINF,X,9201183,Lolium perenne,1
1978,YYKFOS,FQXWFGEINF,X,9201507,Poa trivialis,1
1978,YYKFOS,FQXWFGEINF,X,9201522,Polygonum aviculare agg.,1
1978,YYKFOS,FQXWFGEINF,X,9201531,Polygonum nodosum,1
1978,YYKFOS,FQXWFGEINF,X,9201660,Ranunculus repens,1
1978,YYKFOS,FQXWFGEINF,X,9202012,Stellaria media,1
1978,YYKFOS,FQXWFGEINF,X,9202081,Trifolium dubium,1
1978,YYKFOS,FQXWFGEINF,X,9202220,Viola tricolor,1
1978,YYKFOS,FQXWFGEINF,X,9202988,Avena sativa,60
1978,YYKFOS,FQXWFGEINF,X,9204542,Myosotis seedling/sp,1
1978,WGFZAS,YUABIILCEZ,H,920276,Bryonia dioica,1
1978,WGFZAS,YUABIILCEZ,H,920569,Crataegus monogyna,1
1978,WGFZAS,YUABIILCEZ,H,9201728,Rubus fruticosus agg.,1
1978,WGFZAS,YUABIILCEZ,H,9204314,Ulmus sp.,1
1978,WGFZAS,JHQCDWTZXD,H,920113,Anisantha sterilis,1
1978,WGFZAS,JHQCDWTZXD,H,920515,Cirsium arvense,1
1978,WGFZAS,JHQCDWTZXD,H,920873,Galium aparine,1
1978,WGFZAS,JHQCDWTZXD,H,920983,Holcus lanatus,1
1978,WGFZAS,JHQCDWTZXD,H,9202126,Urtica dioica,1
1978,WGFZAS,JHQCDWTZXD,H,9204314,Ulmus sp.,1
1978,WGFZAS,JJKESGQSOH,RV,9207,Achillea millefolium,1
1978,WGFZAS,JJKESGQSOH,RV,92033,Elytrigia repens,1
1978,WGFZAS,JJKESGQSOH,RV,92039,Agrostis stolonifera,1
1978,WGFZAS,JJKESGQSOH,RV,920169,Arrhenatherum elatius,1
1978,WGFZAS,JJKESGQSOH,RV,920515,Cirsium arvense,1
1978,WGFZAS,JJKESGQSOH,RV,920544,Convolvulus arvensis,1
1978,WGFZAS,JJKESGQSOH,RV,920607,Dactylis glomerata,1
1978,WGFZAS,JJKESGQSOH,RV,920968,Heracleum sphondylium,1
1978,WGFZAS,JJKESGQSOH,RV,9201487,Plantago lanceolata,1
1978,WGFZAS,JJKESGQSOH,RV,9201506,Poa pratensis sens.lat.,1
1978,WGFZAS,JJKESGQSOH,RV,9201507,Poa trivialis,1
1978,WGFZAS,JJKESGQSOH,RV,9201594,Potentilla reptans,1
1978,WGFZAS,JJKESGQSOH,RV,9201728,Rubus fruticosus agg.,1
1978,WGFZAS,JJKESGQSOH,RV,9201742,Rumex crispus,1
1978,WGFZAS,JJKESGQSOH,RV,9201905,Senecio vulgaris,1
1978,WGFZAS,JJKESGQSOH,RV,9201907,Seseli libanotis,1
1978,WGFZAS,JJKESGQSOH,RV,9202247,Phleum pratense sens.lat.,1
1978,WGFZAS,YBUAHNNGDF,RV,9207,Achillea millefolium,1
1978,WGFZAS,YBUAHNNGDF,RV,92033,Elytrigia repens,1
1978,WGFZAS,YBUAHNNGDF,RV,92039,Agrostis stolonifera,1
1978,WGFZAS,YBUAHNNGDF,RV,92042,Aira praecox,1
1978,WGFZAS,YBUAHNNGDF,RV,920169,Arrhenatherum elatius,60
1978,WGFZAS,YBUAHNNGDF,RV,920476,Chaerophyllum temulum,1
1978,WGFZAS,YBUAHNNGDF,RV,920544,Convolvulus arvensis,1
1978,WGFZAS,YBUAHNNGDF,RV,920607,Dactylis glomerata,1
1978,WGFZAS,YBUAHNNGDF,RV,920968,Heracleum sphondylium,20
1978,WGFZAS,YBUAHNNGDF,RV,9201183,Lolium perenne,10
1978,WGFZAS,YBUAHNNGDF,RV,9201242,Matricaria discoidea,1
1978,WGFZAS,YBUAHNNGDF,RV,9201522,Polygonum aviculare agg.,1
1978,WGFZAS,YBUAHNNGDF,RV,9201584,Potentilla anserina,1
1978,WGFZAS,YBUAHNNGDF,RV,9201594,Potentilla reptans,1
1978,WGFZAS,WFGNADLVOL,SW,920841,Fraxinus excelsior,1
1978,WGFZAS,WFGNADLVOL,SW,920931,Glechoma hederacea,1
1978,WGFZAS,WFGNADLVOL,SW,920952,Hedera helix,1
1978,WGFZAS,WFGNADLVOL,SW,9201506,Poa pratensis sens.lat.,20
1978,WGFZAS,WFGNADLVOL,SW,9201728,Rubus fruticosus agg.,1
1978,WGFZAS,WFGNADLVOL,SW,9202126,Urtica dioica,1
1978,WGFZAS,WFGNADLVOL,SW,9204446,Quercus seedling/sp,1
1978,WGFZAS,TWFCTGCQFL,SW,92033,Elytrigia repens,1
1978,WGFZAS,TWFCTGCQFL,SW,910244,Blechnum spicant,1
1978,WGFZAS,TWFCTGCQFL,SW,920476,Chaerophyllum temulum,1
1978,WGFZAS,TWFCTGCQFL,SW,920816,Festuca gigantea,1
1978,WGFZAS,TWFCTGCQFL,SW,920931,Glechoma hederacea,1
1978,WGFZAS,TWFCTGCQFL,SW,920952,Hedera helix,1
1978,WGFZAS,TWFCTGCQFL,SW,9201507,Poa trivialis,1
1978,WGFZAS,TWFCTGCQFL,SW,9201728,Rubus fruticosus agg.,1
1978,WGFZAS,TWFCTGCQFL,SW,9202126,Urtica dioica,1
1978,WGFZAS,TWFCTGCQFL,SW,9202172,Veronica montana,1
1978,WGFZAS,JFTULENCJC,X,92039,Agrostis stolonifera,1
1978,WGFZAS,JFTULENCJC,X,920220,Avena fatua,1
1978,WGFZAS,JFTULENCJC,X,920515,Cirsium arvense,1
1978,WGFZAS,JFTULENCJC,X,920544,Convolvulus arvensis,1
1978,WGFZAS,JFTULENCJC,X,920824,Festuca rubra agg.,1
1978,WGFZAS,JFTULENCJC,X,9201242,Matricaria discoidea,1
1978,WGFZAS,JFTULENCJC,X,9201522,Polygonum aviculare agg.,1
1978,WGFZAS,JFTULENCJC,X,9202012,Stellaria media,1
1978,WGFZAS,JFTULENCJC,X,9204367,Triticum aestivum,90
1978,WGFZAS,MDLPULJDDT,X,92033,Elytrigia repens,1
1978,WGFZAS,MDLPULJDDT,X,92084,Alopecurus myosuroides,1
1978,WGFZAS,MDLPULJDDT,X,920169,Arrhenatherum elatius,1
1978,WGFZAS,MDLPULJDDT,X,920220,Avena fatua,1
1978,WGFZAS,MDLPULJDDT,X,920515,Cirsium arvense,1
1978,WGFZAS,MDLPULJDDT,X,920544,Convolvulus arvensis,1
1978,WGFZAS,MDLPULJDDT,X,9201242,Matricaria discoidea,1
1978,WGFZAS,MDLPULJDDT,X,9201361,Odontites vernus,1
1978,WGFZAS,MDLPULJDDT,X,9201705,Rosa seedling/sp,1
1978,WGFZAS,MDLPULJDDT,X,9202012,Stellaria media,1
1978,WGFZAS,MDLPULJDDT,X,9204367,Triticum aestivum,85
1978,WGFZAS,MDLPULJDDT,X,9204530,Epilobium sp.,1
1978,WGFZAS,MDLPULJDDT,X,20000158,Euphorbia agg.,1
1978,WGFZAS,VBNWUNGGBL,X,92084,Alopecurus myosuroides,1
1978,WGFZAS,VBNWUNGGBL,X,920220,Avena fatua,1
1978,WGFZAS,VBNWUNGGBL,X,920544,Convolvulus arvensis,1
1978,WGFZAS,VBNWUNGGBL,X,9201242,Matricaria discoidea,1
1978,WGFZAS,VBNWUNGGBL,X,9201488,Plantago major,1
1978,WGFZAS,VBNWUNGGBL,X,9201522,Polygonum aviculare agg.,1
1978,WGFZAS,VBNWUNGGBL,X,9202012,Stellaria media,1
1978,WGFZAS,VBNWUNGGBL,X,9202069,Torilis japonica,1
1978,WGFZAS,VBNWUNGGBL,X,9204367,Triticum aestivum,80
1978,WGFZAS,VBNWUNGGBL,X,200001595,Viola riviniana/reichenbiana,1
1978,WGFZAS,ZILQOCHZIY,X,92033,Elytrigia repens,1
1978,WGFZAS,ZILQOCHZIY,X,92039,Agrostis stolonifera,1
1978,WGFZAS,ZILQOCHZIY,X,92084,Alopecurus myosuroides,1
1978,WGFZAS,ZILQOCHZIY,X,920113,Anisantha sterilis,1
1978,WGFZAS,ZILQOCHZIY,X,920220,Avena fatua,1
1978,WGFZAS,ZILQOCHZIY,X,920515,Cirsium arvense,1
1978,WGFZAS,ZILQOCHZIY,X,920544,Convolvulus arvensis,1
1978,WGFZAS,ZILQOCHZIY,X,9201506,Poa pratensis sens.lat.,1
1978,WGFZAS,ZILQOCHZIY,X,9201507,Poa trivialis,1
1978,WGFZAS,ZILQOCHZIY,X,9204367,Triticum aestivum,85
1978,WGFZAS,XFZWRXLRGR,X,92033,Elytrigia repens,1
1978,WGFZAS,XFZWRXLRGR,X,92084,Alopecurus myosuroides,1
1978,WGFZAS,XFZWRXLRGR,X,920220,Avena fatua,1
1978,WGFZAS,XFZWRXLRGR,X,920968,Heracleum sphondylium,1
1978,WGFZAS,XFZWRXLRGR,X,9201242,Matricaria discoidea,1
1978,WGFZAS,XFZWRXLRGR,X,9201488,Plantago major,1
1978,WGFZAS,XFZWRXLRGR,X,9201506,Poa pratensis sens.lat.,1
1978,WGFZAS,XFZWRXLRGR,X,9201522,Polygonum aviculare agg.,1
1978,WGFZAS,XFZWRXLRGR,X,9202012,Stellaria media,1
1978,WGFZAS,XFZWRXLRGR,X,9204367,Triticum aestivum,1
1978,WGFZAS,XFZWRXLRGR,X,9204542,Myosotis seedling/sp,1
1978,RMNIDX,KQMWQHOFFM,H,9207,Achillea millefolium,1
1978,RMNIDX,KQMWQHOFFM,H,92039,Agrostis stolonifera,1
1978,RMNIDX,KQMWQHOFFM,H,92040,Agrostis capillaris,1
1978,RMNIDX,KQMWQHOFFM,H,920231,Bellis perennis,1
1978,RMNIDX,KQMWQHOFFM,H,920522,Cirsium vulgare,1
1978,RMNIDX,KQMWQHOFFM,H,920569,Crataegus monogyna,1
1978,RMNIDX,KQMWQHOFFM,H,920607,Dactylis glomerata,1
1978,RMNIDX,KQMWQHOFFM,H,920824,Festuca rubra agg.,1
1978,RMNIDX,KQMWQHOFFM,H,920911,Geranium molle,1
