"visit_code_1","survey_year","survey_date","site_code","plot_number","seedling_height","species","abundance"
"2013-728",2013,2013-03-26,"728","3","25-50cm","Eucalyptus regnans",1
"2013-728",2013,2013-03-26,"728","3","50-200cm","Eucalyptus regnans",1
"2013-728",2013,2013-03-26,"728","3","200-500cm","NULL",0
"2013-731",2013,2013-05-08,"731","1","0-10cm","Stellaria flaccida",50
"2013-731",2013,2013-05-08,"731","1","0-10cm","Tetrarrhena juncea",3
"2013-731",2013,2013-05-08,"731","1","10-25cm","Hydrocotyle hirta",6
"2013-731",2013,2013-05-08,"731","1","25-50cm","NULL",0
"2013-731",2013,2013-05-08,"731","1","50-200cm","Rubus fruticosus",2
"2013-731",2013,2013-05-08,"731","1","200-500cm","NULL",0
"2013-731",2013,2013-05-08,"731","2","0-10cm","Leptostigma reptans",5
"2013-731",2013,2013-05-08,"731","2","0-10cm","Viola hederacea",5
"2013-731",2013,2013-05-08,"731","2","0-10cm","Geranium potentilloides",2
"2013-731",2013,2013-05-08,"731","2","10-25cm","Tetrarrhena juncea",6
"2013-731",2013,2013-05-08,"731","2","10-25cm","Mentha laxiflora",6
"2013-731",2013,2013-05-08,"731","2","25-50cm","Rubus fruticosus",4
"2013-731",2013,2013-05-08,"731","2","25-50cm","Coprosma quadrifida",2
"2013-731",2013,2013-05-08,"731","2","50-200cm","Pteridium esculentum",1
"2013-731",2013,2013-05-08,"731","2","50-200cm","Bedfordia arborescens",1
"2013-731",2013,2013-05-08,"731","2","200-500cm","NULL",0
"2013-731",2013,2013-05-08,"731","3","0-10cm","Geranium potentilloides",2
"2013-731",2013,2013-05-08,"731","3","0-10cm","Viola eminens",10
"2013-731",2013,2013-05-08,"731","3","0-10cm","Polyscias sambucifolia",1
"2013-731",2013,2013-05-08,"731","3","0-10cm","Viola hederacea",7
"2013-731",2013,2013-05-08,"731","3","10-25cm","Acacia dealbata",1
"2013-731",2013,2013-05-08,"731","3","10-25cm","Tetrarrhena juncea",20
"2013-731",2013,2013-05-08,"731","3","10-25cm","Asperula gunnii",1
"2013-731",2013,2013-05-08,"731","3","25-50cm","Polyscias sambucifolia",1
"2013-731",2013,2013-05-08,"731","3","25-50cm","Eucalyptus delegatensis",1
"2013-731",2013,2013-05-08,"731","3","50-200cm","NULL",0
"2013-731",2013,2013-05-08,"731","3","200-500cm","NULL",0
"2013-733",2013,2013-04-29,"733","1","0-10cm","Tetrarrhena juncea",1
"2013-733",2013,2013-04-29,"733","1","10-25cm","NULL",0
"2013-733",2013,2013-04-29,"733","1","25-50cm","NULL",0
"2013-733",2013,2013-04-29,"733","1","50-200cm","Cyathea australis",1
"2013-733",2013,2013-04-29,"733","1","200-500cm","NULL",0
"2013-733",2013,2013-04-29,"733","2","0-10cm","Tetrarrhena juncea",3
"2013-733",2013,2013-04-29,"733","2","10-25cm","Correa lawrenciana",1
"2013-733",2013,2013-04-29,"733","2","25-50cm","Olearia phlogopappa",1
"2013-733",2013,2013-04-29,"733","2","25-50cm","Correa lawrenciana",4
"2013-733",2013,2013-04-29,"733","2","50-200cm","Olearia phlogopappa",1
"2013-733",2013,2013-04-29,"733","2","200-500cm","NULL",0
"2013-733",2013,2013-04-29,"733","3","0-10cm","Viola hederacea",20
"2013-733",2013,2013-04-29,"733","3","0-10cm","Tetrarrhena juncea",3
"2013-733",2013,2013-04-29,"733","3","10-25cm","NULL",0
"2013-733",2013,2013-04-29,"733","3","25-50cm","NULL",0
"2013-733",2013,2013-04-29,"733","3","50-200cm","NULL",0
"2013-733",2013,2013-04-29,"733","3","200-500cm","NULL",0
"2013-734",2013,2013-04-29,"734","1","0-10cm","Parsonsia brownii",4
"2013-734",2013,2013-04-29,"734","1","0-10cm","Viola hederacea",5
"2013-734",2013,2013-04-29,"734","1","0-10cm","Tetrarrhena juncea",6
"2013-734",2013,2013-04-29,"734","1","10-25cm","NULL",0
"2013-734",2013,2013-04-29,"734","1","25-50cm","NULL",0
"2013-734",2013,2013-04-29,"734","1","50-200cm","NULL",0
"2013-734",2013,2013-04-29,"734","1","200-500cm","NULL",0
"2013-734",2013,2013-04-29,"734","2","0-10cm","NULL",0
"2013-734",2013,2013-04-29,"734","2","10-25cm","NULL",0
"2013-734",2013,2013-04-29,"734","2","25-50cm","Correa lawrenciana",2
"2013-734",2013,2013-04-29,"734","2","50-200cm","NULL",0
"2013-734",2013,2013-04-29,"734","2","200-500cm","NULL",0
"2013-734",2013,2013-04-29,"734","3","0-10cm","NULL",0
"2013-734",2013,2013-04-29,"734","3","10-25cm","NULL",0
"2013-734",2013,2013-04-29,"734","3","25-50cm","NULL",0
"2013-734",2013,2013-04-29,"734","3","50-200cm","Blechnum wattsii",1
"2013-734",2013,2013-04-29,"734","3","200-500cm","NULL",0
"2013-736",2013,2013-03-20,"736","1","0-10cm","NULL",0
"2013-736",2013,2013-03-20,"736","1","10-25cm","Tetrarrhena juncea",3
"2013-736",2013,2013-03-20,"736","1","25-50cm","Correa lawrenciana",1
"2013-736",2013,2013-03-20,"736","1","50-200cm","Cassinia longifolia",8
"2013-736",2013,2013-03-20,"736","1","50-200cm","Pomaderris aspera",5
"2013-736",2013,2013-03-20,"736","1","200-500cm","NULL",0
"2013-736",2013,2013-03-20,"736","2","0-10cm","NULL",0
"2013-736",2013,2013-03-20,"736","2","10-25cm","Tetrarrhena juncea",10
"2013-736",2013,2013-03-20,"736","2","10-25cm","Zieria arborescens",1
"2013-736",2013,2013-03-20,"736","2","25-50cm","Pomaderris aspera",4
"2013-736",2013,2013-03-20,"736","2","25-50cm","Cassinia longifolia",1
"2013-736",2013,2013-03-20,"736","2","25-50cm","Olearia phlogopappa",1
"2013-736",2013,2013-03-20,"736","2","50-200cm","Pomaderris aspera",3
"2013-736",2013,2013-03-20,"736","2","50-200cm","Pteridium esculentum",1
"2013-736",2013,2013-03-20,"736","2","200-500cm","NULL",0
"2013-736",2013,2013-03-20,"736","3","0-10cm","Lomatia fraseri",1
"2013-736",2013,2013-03-20,"736","3","10-25cm","Tetrarrhena juncea",1
"2013-736",2013,2013-03-20,"736","3","10-25cm","Pomaderris aspera",1
"2013-736",2013,2013-03-20,"736","3","25-50cm","NULL",0
"2013-736",2013,2013-03-20,"736","3","50-200cm","Coprosma quadrifida",1
"2013-736",2013,2013-03-20,"736","3","200-500cm","NULL",0
"2013-737",2013,2013-03-20,"737","1","0-10cm","Hydrocotyle hirta",5
"2013-737",2013,2013-03-20,"737","1","0-10cm","Viola hederacea",20
"2013-737",2013,2013-03-20,"737","1","10-25cm","Tetrarrhena juncea",10
"2013-737",2013,2013-03-20,"737","1","25-50cm","Pomaderris aspera",7
"2013-737",2013,2013-03-20,"737","1","50-200cm","Pomaderris aspera",2
"2013-737",2013,2013-03-20,"737","1","200-500cm","NULL",0
"2013-737",2013,2013-03-20,"737","2","0-10cm","NULL",0
"2013-737",2013,2013-03-20,"737","2","10-25cm","Pomaderris aspera",2
"2013-737",2013,2013-03-20,"737","2","25-50cm","Pomaderris aspera",6
"2013-737",2013,2013-03-20,"737","2","50-200cm","Olearia argophylla",2
"2013-737",2013,2013-03-20,"737","2","200-500cm","Olearia argophylla",2
"2013-737",2013,2013-03-20,"737","3","0-10cm","Viola hederacea",3
"2013-737",2013,2013-03-20,"737","3","10-25cm","Pomaderris aspera",4
"2013-737",2013,2013-03-20,"737","3","10-25cm","Coprosma quadrifida",2
"2013-737",2013,2013-03-20,"737","3","25-50cm","Pomaderris aspera",1
"2013-737",2013,2013-03-20,"737","3","25-50cm","Dryopoa dives",3
"2013-737",2013,2013-03-20,"737","3","50-200cm","Pteridium esculentum",3
"2013-737",2013,2013-03-20,"737","3","200-500cm","NULL",0
"2013-741",2013,2013-05-06,"741","1","0-10cm","NULL",0
"2013-741",2013,2013-05-06,"741","1","10-25cm","Blechnum wattsii",1
"2013-741",2013,2013-05-06,"741","1","25-50cm","Polystichum proliferum",3
"2013-741",2013,2013-05-06,"741","1","50-200cm","NULL",0
"2013-741",2013,2013-05-06,"741","1","200-500cm","NULL",0
"2013-741",2013,2013-05-06,"741","2","0-10cm","Tetrarrhena juncea",1
"2013-741",2013,2013-05-06,"741","2","10-25cm","NULL",0
"2013-741",2013,2013-05-06,"741","2","25-50cm","Blechnum wattsii",3
"2013-741",2013,2013-05-06,"741","2","50-200cm","Polystichum proliferum",1
"2013-741",2013,2013-05-06,"741","2","200-500cm","NULL",0
"2013-741",2013,2013-05-06,"741","3","0-10cm","NULL",0
"2013-741",2013,2013-05-06,"741","3","10-25cm","NULL",0
"2013-741",2013,2013-05-06,"741","3","25-50cm","NULL",0
"2013-741",2013,2013-05-06,"741","3","50-200cm","NULL",0
"2013-741",2013,2013-05-06,"741","3","200-500cm","NULL",0
"2013-744",2013,2013-04-24,"744","1","0-10cm","Stellaria flaccida",2
"2013-744",2013,2013-04-24,"744","1","10-25cm","NULL",0
"2013-744",2013,2013-04-24,"744","1","25-50cm","Prostanthera melissifolia",1
"2013-744",2013,2013-04-24,"744","1","50-200cm","NULL",0
"2013-744",2013,2013-04-24,"744","1","200-500cm","NULL",0
"2013-744",2013,2013-04-24,"744","2","0-10cm","Tetrarrhena juncea",2
"2013-744",2013,2013-04-24,"744","2","0-10cm","Viola hederacea",4
"2013-744",2013,2013-04-24,"744","2","10-25cm","NULL",0
"2013-744",2013,2013-04-24,"744","2","25-50cm","NULL",0
"2013-744",2013,2013-04-24,"744","2","50-200cm","Prostanthera melissifolia",17
"2013-744",2013,2013-04-24,"744","2","200-500cm","NULL",0
"2013-744",2013,2013-04-24,"744","3","0-10cm","Tetrarrhena juncea",7
"2013-744",2013,2013-04-24,"744","3","0-10cm","Hydrocotyle hirta",2
"2013-744",2013,2013-04-24,"744","3","10-25cm","NULL",0
"2013-744",2013,2013-04-24,"744","3","25-50cm","NULL",0
"2013-744",2013,2013-04-24,"744","3","50-200cm","NULL",0
"2013-744",2013,2013-04-24,"744","3","200-500cm","NULL",0
"2013-745",2013,2013-03-26,"745","1","0-10cm","NULL",0
"2013-745",2013,2013-03-26,"745","1","10-25cm","NULL",0
"2013-745",2013,2013-03-26,"745","1","25-50cm","NULL",0
"2013-745",2013,2013-03-26,"745","1","50-200cm","Tetrarrhena juncea",15
"2013-745",2013,2013-03-26,"745","1","50-200cm","Pimelea axiflora",2
"2013-745",2013,2013-03-26,"745","1","50-200cm","Eucalyptus regnans",4
"2013-745",2013,2013-03-26,"745","1","50-200cm","Correa lawrenciana",2
"2013-745",2013,2013-03-26,"745","1","200-500cm","Eucalyptus regnans",1
"2013-745",2013,2013-03-26,"745","2","0-10cm","Hydrocotyle hirta",2
"2013-745",2013,2013-03-26,"745","2","10-25cm","Acacia frigescens",1
"2013-745",2013,2013-03-26,"745","2","10-25cm","Tetrarrhena juncea",4
"2013-745",2013,2013-03-26,"745","2","10-25cm","Correa lawrenciana",3
"2013-745",2013,2013-03-26,"745","2","25-50cm","Pomaderris aspera",1
"2013-745",2013,2013-03-26,"745","2","25-50cm","Correa lawrenciana",1
"2013-745",2013,2013-03-26,"745","2","50-200cm","Prostanthera melissifolia",2
"2013-745",2013,2013-03-26,"745","2","50-200cm","Correa lawrenciana",2
"2013-745",2013,2013-03-26,"745","2","200-500cm","NULL",0
"2013-745",2013,2013-03-26,"745","3","0-10cm","NULL",0
"2013-745",2013,2013-03-26,"745","3","10-25cm","Tetrarrhena juncea",8
"2013-745",2013,2013-03-26,"745","3","25-50cm","NULL",0
"2013-745",2013,2013-03-26,"745","3","50-200cm","Polystichum proliferum",3
"2013-745",2013,2013-03-26,"745","3","200-500cm","NULL",0
"2013-747",2013,2013-06-03,"747","1","0-10cm","Tetrarrhena juncea",20
"2013-747",2013,2013-06-03,"747","1","10-25cm","Pteridium esculentum",2
"2013-747",2013,2013-06-03,"747","1","25-50cm","Correa lawrenciana",1
"2013-747",2013,2013-06-03,"747","1","50-200cm","Prostanthera lasianthos",31
"2013-747",2013,2013-06-03,"747","1","200-500cm","NULL",0
"2013-747",2013,2013-06-03,"747","2","0-10cm","Tetrarrhena juncea",30
"2013-747",2013,2013-06-03,"747","2","0-10cm","Asperula euryphylla",5
"2013-747",2013,2013-06-03,"747","2","10-25cm","NULL",0
"2013-747",2013,2013-06-03,"747","2","25-50cm","NULL",0
"2013-747",2013,2013-06-03,"747","2","50-200cm","Cassinia aculeata",3
"2013-747",2013,2013-06-03,"747","2","50-200cm","Pteridium esculentum",3
"2013-747",2013,2013-06-03,"747","2","50-200cm","Correa lawrenciana",1
"2013-747",2013,2013-06-03,"747","2","200-500cm","NULL",0
"2013-747",2013,2013-06-03,"747","3","0-10cm","Tetrarrhena juncea",3
"2013-747",2013,2013-06-03,"747","3","10-25cm","NULL",0
"2013-747",2013,2013-06-03,"747","3","25-50cm","Blechnum wattsii",5
"2013-747",2013,2013-06-03,"747","3","50-200cm","NULL",0
"2013-747",2013,2013-06-03,"747","3","200-500cm","NULL",0
"2013-748",2013,2013-05-10,"748","1","0-10cm","Tetrarrhena juncea",2
"2013-748",2013,2013-05-10,"748","1","10-25cm","NULL",0
"2013-748",2013,2013-05-10,"748","1","25-50cm","NULL",0
"2013-748",2013,2013-05-10,"748","1","50-200cm","NULL",0
"2013-748",2013,2013-05-10,"748","1","200-500cm","NULL",0
"2013-748",2013,2013-05-10,"748","2","0-10cm","NULL",0
"2013-748",2013,2013-05-10,"748","2","10-25cm","NULL",0
"2013-748",2013,2013-05-10,"748","2","25-50cm","NULL",0
"2013-748",2013,2013-05-10,"748","2","50-200cm","Tasmannia lanceolata",1
"2013-748",2013,2013-05-10,"748","2","200-500cm","NULL",0
"2013-748",2013,2013-05-10,"748","3","0-10cm","Tetrarrhena juncea",1
"2013-748",2013,2013-05-10,"748","3","10-25cm","NULL",0
"2013-748",2013,2013-05-10,"748","3","25-50cm","NULL",0
"2013-748",2013,2013-05-10,"748","3","50-200cm","Correa lawrenciana",2
"2013-748",2013,2013-05-10,"748","3","200-500cm","NULL",0
"2013-749",2013,2013-03-26,"749","1","0-10cm","Pittosporum bicolor",1
"2013-749",2013,2013-03-26,"749","1","0-10cm","Tetrarrhena juncea",5
"2013-749",2013,2013-03-26,"749","1","0-10cm","Stellaria flaccida",3
"2013-749",2013,2013-03-26,"749","1","10-25cm","Cynoglossum latifolium",1
"2013-749",2013,2013-03-26,"749","1","10-25cm","Australina pusilla",3
"2013-749",2013,2013-03-26,"749","1","25-50cm","NULL",0
"2013-749",2013,2013-03-26,"749","1","50-200cm","Polystichum proliferum",3
"2013-749",2013,2013-03-26,"749","1","200-500cm","NULL",0
"2013-749",2013,2013-03-26,"749","2","0-10cm","Viola hederacea",6
"2013-749",2013,2013-03-26,"749","2","0-10cm","Oxalis exilis",2
"2013-749",2013,2013-03-26,"749","2","0-10cm","Australina pusilla",10
"2013-749",2013,2013-03-26,"749","2","0-10cm","Tetrarrhena juncea",5
"2013-749",2013,2013-03-26,"749","2","10-25cm","NULL",0
"2013-749",2013,2013-03-26,"749","2","25-50cm","Pomaderris aspera",1
"2013-749",2013,2013-03-26,"749","2","50-200cm","Pomaderris aspera",4
"2013-749",2013,2013-03-26,"749","2","200-500cm","Pomaderris aspera",1
"2013-749",2013,2013-03-26,"749","3","0-10cm","NULL",0
"2013-749",2013,2013-03-26,"749","3","10-25cm","NULL",0
"2013-749",2013,2013-03-26,"749","3","25-50cm","Polystichum proliferum",1
"2013-749",2013,2013-03-26,"749","3","50-200cm","Polystichum proliferum",3
"2013-749",2013,2013-03-26,"749","3","200-500cm","NULL",0
"2013-751",2013,2013-03-26,"751","1","0-10cm","Tetrarrhena juncea",15
"2013-751",2013,2013-03-26,"751","1","0-10cm","Hydrocotyle hirta",4
"2013-751",2013,2013-03-26,"751","1","10-25cm","Prostanthera melissifolia",4
"2013-751",2013,2013-03-26,"751","1","25-50cm","Prostanthera melissifolia",10
"2013-751",2013,2013-03-26,"751","1","50-200cm","Pteridium esculentum",1
"2013-751",2013,2013-03-26,"751","1","200-500cm","NULL",0
"2013-751",2013,2013-03-26,"751","2","0-10cm","NULL",0
"2013-751",2013,2013-03-26,"751","2","10-25cm","Tetrarrhena juncea",3
"2013-751",2013,2013-03-26,"751","2","25-50cm","Prostanthera melissifolia",1
"2013-751",2013,2013-03-26,"751","2","50-200cm","Senecio velleioides",2
"2013-751",2013,2013-03-26,"751","2","50-200cm","Olearia lirata",2
"2013-751",2013,2013-03-26,"751","2","200-500cm","NULL",0
"2013-751",2013,2013-03-26,"751","3","0-10cm","Australina pusilla",6
"2013-751",2013,2013-03-26,"751","3","0-10cm","Tetrarrhena juncea",5
"2013-751",2013,2013-03-26,"751","3","0-10cm","Polystichum proliferum",1
"2013-751",2013,2013-03-26,"751","3","10-25cm","NULL",0
"2013-751",2013,2013-03-26,"751","3","25-50cm","Dryopoa dives",2
"2013-751",2013,2013-03-26,"751","3","25-50cm","Prostanthera melissifolia",2
"2013-751",2013,2013-03-26,"751","3","25-50cm","Urtica incisa",2
"2013-751",2013,2013-03-26,"751","3","50-200cm","Polystichum proliferum",2
"2013-751",2013,2013-03-26,"751","3","200-500cm","NULL",0
"2013-753",2013,2013-05-22,"753","1","0-10cm","NULL",0
"2013-753",2013,2013-05-22,"753","1","10-25cm","Tetrarrhena juncea",1
"2013-753",2013,2013-05-22,"753","1","25-50cm","NULL",0
"2013-753",2013,2013-05-22,"753","1","50-200cm","Eucalyptus viminalis",1
"2013-753",2013,2013-05-22,"753","1","200-500cm","Eucalyptus viminalis",6
"2013-753",2013,2013-05-22,"753","1","200-500cm","Acacia dealbata",3
"2013-753",2013,2013-05-22,"753","2","0-10cm","Tetrarrhena juncea",5
"2013-753",2013,2013-05-22,"753","2","10-25cm","NULL",0
"2013-753",2013,2013-05-22,"753","2","25-50cm","Prostanthera lasianthos",2
"2013-753",2013,2013-05-22,"753","2","50-200cm","Polystichum proliferum",4
"2013-753",2013,2013-05-22,"753","2","50-200cm","Prostanthera lasianthos",3
"2013-753",2013,2013-05-22,"753","2","200-500cm","Prostanthera lasianthos",1
"2013-753",2013,2013-05-22,"753","3","0-10cm","Unidentified dicotyledon",1
"2013-753",2013,2013-05-22,"753","3","10-25cm","NULL",0
"2013-753",2013,2013-05-22,"753","3","25-50cm","NULL",0
"2013-753",2013,2013-05-22,"753","3","50-200cm","NULL",0
"2013-753",2013,2013-05-22,"753","3","200-500cm","Acacia dealbata",1
"2013-753",2013,2013-05-22,"753","3","200-500cm","Eucalyptus viminalis",7
"2013-800",2013,2013-05-02,"800","1","0-10cm","Hydrocotyle hirta",5
"2013-800",2013,2013-05-02,"800","1","0-10cm","Viola hederacea",3
"2013-800",2013,2013-05-02,"800","1","0-10cm","Tetrarrhena juncea",3
"2013-800",2013,2013-05-02,"800","1","10-25cm","Polystichum proliferum",1
"2013-800",2013,2013-05-02,"800","1","25-50cm","Prostanthera lasianthos",1
"2013-800",2013,2013-05-02,"800","1","50-200cm","NULL",0
"2013-800",2013,2013-05-02,"800","1","200-500cm","NULL",0
"2013-800",2013,2013-05-02,"800","2","0-10cm","Viola hederacea",4
"2013-800",2013,2013-05-02,"800","2","10-25cm","Tetrarrhena juncea",5
"2013-800",2013,2013-05-02,"800","2","25-50cm","Pomaderris aspera",3
"2013-800",2013,2013-05-02,"800","2","50-200cm","Pomaderris aspera",1
"2013-800",2013,2013-05-02,"800","2","50-200cm","Pteridium esculentum",4
"2013-800",2013,2013-05-02,"800","2","200-500cm","Pomaderris aspera",5
"2013-800",2013,2013-05-02,"800","3","0-10cm","Viola hederacea",2
"2013-800",2013,2013-05-02,"800","3","10-25cm","Tetrarrhena juncea",4
"2013-800",2013,2013-05-02,"800","3","25-50cm","Dryopoa dives",1
"2013-800",2013,2013-05-02,"800","3","50-200cm","Correa lawrenciana",2
"2013-800",2013,2013-05-02,"800","3","50-200cm","Pomaderris aspera",4
"2013-800",2013,2013-05-02,"800","3","50-200cm","Olearia phlogopappa",1
"2013-800",2013,2013-05-02,"800","3","200-500cm","NULL",0
"2013-801",2013,2013-05-08,"801","1","0-10cm","Tetrarrhena juncea",3
"2013-801",2013,2013-05-08,"801","1","10-25cm","Correa lawrenciana",2
"2013-801",2013,2013-05-08,"801","1","25-50cm","NULL",0
"2013-801",2013,2013-05-08,"801","1","50-200cm","Lepidosperma elatius",2
"2013-801",2013,2013-05-08,"801","1","200-500cm","Correa lawrenciana",2
"2013-801",2013,2013-05-08,"801","2","0-10cm","NULL",0
"2013-801",2013,2013-05-08,"801","2","10-25cm","NULL",0
"2013-801",2013,2013-05-08,"801","2","25-50cm","NULL",0
"2013-801",2013,2013-05-08,"801","2","50-200cm","NULL",0
"2013-801",2013,2013-05-08,"801","2","200-500cm","NULL",0
"2013-801",2013,2013-05-08,"801","3","0-10cm","NULL",0
"2013-801",2013,2013-05-08,"801","3","10-25cm","NULL",0
"2013-801",2013,2013-05-08,"801","3","25-50cm","NULL",0
"2013-801",2013,2013-05-08,"801","3","50-200cm","NULL",0
"2013-801",2013,2013-05-08,"801","3","200-500cm","NULL",0
"2013-802",2013,2013-05-01,"802","1","0-10cm","Tetrarrhena juncea",3
"2013-802",2013,2013-05-01,"802","1","0-10cm","Hydrocotyle hirta",5
"2013-802",2013,2013-05-01,"802","1","0-10cm","Viola hederacea",2
"2013-802",2013,2013-05-01,"802","1","10-25cm","NULL",0
"2013-802",2013,2013-05-01,"802","1","25-50cm","Acacia obliquinervia",2
"2013-802",2013,2013-05-01,"802","1","50-200cm","Pteridium esculentum",4
"2013-802",2013,2013-05-01,"802","1","200-500cm","NULL",0
"2013-802",2013,2013-05-01,"802","2","0-10cm","NULL",0
"2013-802",2013,2013-05-01,"802","2","10-25cm","NULL",0
"2013-802",2013,2013-05-01,"802","2","25-50cm","NULL",0
"2013-802",2013,2013-05-01,"802","2","50-200cm","Pteridium esculentum",8
"2013-802",2013,2013-05-01,"802","2","200-500cm","NULL",0
"2013-802",2013,2013-05-01,"802","3","0-10cm","NULL",0
"2013-802",2013,2013-05-01,"802","3","10-25cm","Tetrarrhena juncea",15
"2013-802",2013,2013-05-01,"802","3","10-25cm","Acacia obliquinervia",1
"2013-802",2013,2013-05-01,"802","3","25-50cm","NULL",0
"2013-802",2013,2013-05-01,"802","3","50-200cm","Pteridium esculentum",3
"2013-802",2013,2013-05-01,"802","3","50-200cm","Prostanthera lasianthos",2
"2013-802",2013,2013-05-01,"802","3","50-200cm","Correa lawrenciana",1
"2013-802",2013,2013-05-01,"802","3","200-500cm","Eucalyptus regnans",2
"2013-803",2013,2013-05-01,"803","1","0-10cm","Tetrarrhena juncea",15
"2013-803",2013,2013-05-01,"803","1","10-25cm","NULL",0
"2013-803",2013,2013-05-01,"803","1","25-50cm","Pomaderris aspera",4
"2013-803",2013,2013-05-01,"803","1","50-200cm","Pteridium esculentum",4
"2013-803",2013,2013-05-01,"803","1","200-500cm","NULL",0
"2013-803",2013,2013-05-01,"803","2","0-10cm","NULL",0
"2013-803",2013,2013-05-01,"803","2","10-25cm","Tetrarrhena juncea",7
"2013-803",2013,2013-05-01,"803","2","25-50cm","NULL",0
"2013-803",2013,2013-05-01,"803","2","50-200cm","Lepidosperma elatius",4
"2013-803",2013,2013-05-01,"803","2","50-200cm","Correa lawrenciana",3
"2013-803",2013,2013-05-01,"803","2","200-500cm","NULL",0
"2013-803",2013,2013-05-01,"803","3","0-10cm","Viola hederacea",5
"2013-803",2013,2013-05-01,"803","3","10-25cm","Tetrarrhena juncea",4
"2013-803",2013,2013-05-01,"803","3","25-50cm","NULL",0
"2013-803",2013,2013-05-01,"803","3","50-200cm","Correa lawrenciana",4
"2013-803",2013,2013-05-01,"803","3","50-200cm","Pteridium esculentum",3
"2013-803",2013,2013-05-01,"803","3","200-500cm","Acacia dealbata",1
"2013-804",2013,2013-04-29,"804","1","0-10cm","Tetrarrhena juncea",2
"2013-804",2013,2013-04-29,"804","1","10-25cm","NULL",0
"2013-804",2013,2013-04-29,"804","1","25-50cm","NULL",0
"2013-804",2013,2013-04-29,"804","1","50-200cm","NULL",0
"2013-804",2013,2013-04-29,"804","1","200-500cm","NULL",0
"2013-804",2013,2013-04-29,"804","2","0-10cm","Viola hederacea",1
"2013-804",2013,2013-04-29,"804","2","0-10cm","Hedycarya angustifolia",1
"2013-804",2013,2013-04-29,"804","2","10-25cm","NULL",0
"2013-804",2013,2013-04-29,"804","2","25-50cm","Pittosporum bicolor",1
"2013-804",2013,2013-04-29,"804","2","50-200cm","Pimelea axiflora",1
"2013-804",2013,2013-04-29,"804","2","200-500cm","NULL",0
"2013-804",2013,2013-04-29,"804","3","0-10cm","NULL",0
"2013-804",2013,2013-04-29,"804","3","10-25cm","NULL",0
"2013-804",2013,2013-04-29,"804","3","25-50cm","NULL",0
"2013-804",2013,2013-04-29,"804","3","50-200cm","NULL",0
"2013-804",2013,2013-04-29,"804","3","200-500cm","NULL",0
"2013-805",2013,2013-07-17,"805","1","0-10cm","NULL",0
"2013-805",2013,2013-07-17,"805","1","10-25cm","NULL",0
"2013-805",2013,2013-07-17,"805","1","25-50cm","Tetrarrhena juncea",15
"2013-805",2013,2013-07-17,"805","1","50-200cm","NULL",0
"2013-805",2013,2013-07-17,"805","1","200-500cm","Polyscias sambucifolia",4
"2013-805",2013,2013-07-17,"805","1","200-500cm","Acacia dealbata",1
"2013-805",2013,2013-07-17,"805","1","200-500cm","Eucalyptus regnans",1
"2013-805",2013,2013-07-17,"805","2","0-10cm","NULL",0
"2013-805",2013,2013-07-17,"805","2","10-25cm","Tetrarrhena juncea",5
"2013-805",2013,2013-07-17,"805","2","25-50cm","Dicksonia antarctica",1
"2013-805",2013,2013-07-17,"805","2","50-200cm","NULL",0
"2013-805",2013,2013-07-17,"805","2","200-500cm","Eucalyptus regnans",2
"2013-805",2013,2013-07-17,"805","2","200-500cm","Acacia dealbata",2
"2013-805",2013,2013-07-17,"805","2","200-500cm","Polyscias sambucifolia",1
"2013-805",2013,2013-07-17,"805","3","0-10cm","NULL",0
"2013-805",2013,2013-07-17,"805","3","10-25cm","Tetrarrhena juncea",6
"2013-805",2013,2013-07-17,"805","3","25-50cm","Rubus fruticosus",2
"2013-805",2013,2013-07-17,"805","3","50-200cm","Lomatia fraseri",2
"2013-805",2013,2013-07-17,"805","3","200-500cm","Polyscias sambucifolia",8
"2013-806",2013,2013-05-02,"806","1","0-10cm","Tetrarrhena juncea",3
"2013-806",2013,2013-05-02,"806","1","10-25cm","NULL",0
"2013-806",2013,2013-05-02,"806","1","25-50cm","Prostanthera melissifolia",1
"2013-806",2013,2013-05-02,"806","1","25-50cm","Goodia lotifolia",1
"2013-806",2013,2013-05-02,"806","1","50-200cm","Goodia lotifolia",1
"2013-806",2013,2013-05-02,"806","1","200-500cm","Eucalyptus regnans",1
"2013-806",2013,2013-05-02,"806","1","200-500cm","Acacia dealbata",2
"2013-806",2013,2013-05-02,"806","2","0-10cm","NULL",0
"2013-806",2013,2013-05-02,"806","2","10-25cm","Stellaria flaccida",2
"2013-806",2013,2013-05-02,"806","2","25-50cm","Dryopoa dives",2
"2013-806",2013,2013-05-02,"806","2","50-200cm","NULL",0
"2013-806",2013,2013-05-02,"806","2","200-500cm","Eucalyptus nitens",1
"2013-806",2013,2013-05-02,"806","3","0-10cm","NULL",0
"2013-806",2013,2013-05-02,"806","3","10-25cm","Tetrarrhena juncea",3
"2013-806",2013,2013-05-02,"806","3","25-50cm","NULL",0
"2013-806",2013,2013-05-02,"806","3","50-200cm","Rubus fruticosus",3
"2013-806",2013,2013-05-02,"806","3","50-200cm","Pteridium esculentum",3
"2013-806",2013,2013-05-02,"806","3","200-500cm","Eucalyptus regnans",1
"2013-807",2013,2013-05-28,"807","1","0-10cm","Stellaria flaccida",10
"2013-807",2013,2013-05-28,"807","1","0-10cm","Geranium potentilloides",3
