"visit_code_1","survey_year","survey_date","site_code","species"
"2015-20",2015,2015-06-23,"20","Cyathea australis"
"2015-20",2015,2015-06-23,"20","Dicksonia antarctica"
"2015-20",2015,2015-06-23,"20","Dryopoa dives"
"2015-20",2015,2015-06-23,"20","Eucalyptus regnans"
"2015-20",2015,2015-06-23,"20","Galium propinquum"
"2015-20",2015,2015-06-23,"20","Hydrocotyle hirta"
"2015-20",2015,2015-06-23,"20","Lomatia fraseri"
"2015-20",2015,2015-06-23,"20","Nothofagus cunninghamii"
"2015-20",2015,2015-06-23,"20","Olearia phlogopappa"
"2015-20",2015,2015-06-23,"20","Ozothamnus thyrsoideus"
"2015-20",2015,2015-06-23,"20","Parsonsia brownii"
"2015-20",2015,2015-06-23,"20","Pimelea axiflora"
"2015-20",2015,2015-06-23,"20","Polyscias sambucifolia"
"2015-20",2015,2015-06-23,"20","Pomaderris aspera"
"2015-20",2015,2015-06-23,"20","Pteridium esculentum"
"2015-20",2015,2015-06-23,"20","Rubus fruticosus"
"2015-20",2015,2015-06-23,"20","Rumohra adiantiformis"
"2015-20",2015,2015-06-23,"20","Tasmannia lanceolata"
"2015-20",2015,2015-06-23,"20","Tetrarrhena juncea"
"2015-20",2015,2015-06-23,"20","Todea barbara"
"2015-20",2015,2015-06-23,"20","Urtica incisa"
"2015-20",2015,2015-06-23,"20","Viola hederacea"
"2015-20",2015,2015-06-23,"20","Zieria arborescens"
"2015-21",2015,2015-08-04,"21","Acacia frigescens"
"2015-21",2015,2015-08-04,"21","Dicksonia antarctica"
"2015-21",2015,2015-08-04,"21","Eucalyptus delegatensis"
"2015-21",2015,2015-08-04,"21","Eucalyptus nitens"
"2015-21",2015,2015-08-04,"21","Nestegis ligustrina"
"2015-21",2015,2015-08-04,"21","Poa ensiformis"
"2015-21",2015,2015-08-04,"21","Polystichum proliferum"
"2015-21",2015,2015-08-04,"21","Rubus fruticosus"
"2015-22",2015,2015-08-04,"22","Acacia dealbata"
"2015-22",2015,2015-08-04,"22","Asperula euryphylla"
"2015-22",2015,2015-08-04,"22","Blechnum fluviatile"
"2015-22",2015,2015-08-04,"22","Blechnum wattsii"
"2015-22",2015,2015-08-04,"22","Clematis aristata"
"2015-22",2015,2015-08-04,"22","Coprosma hirtella"
"2015-22",2015,2015-08-04,"22","Daviesia mimosoides"
"2015-22",2015,2015-08-04,"22","Derwentia derwentiana"
"2015-22",2015,2015-08-04,"22","Dianella tasmanica"
"2015-22",2015,2015-08-04,"22","Dicksonia antarctica"
"2015-22",2015,2015-08-04,"22","Eucalyptus delegatensis"
"2015-22",2015,2015-08-04,"22","Geranium potentilloides"
"2015-22",2015,2015-08-04,"22","Histiopteris incisa"
"2015-22",2015,2015-08-04,"22","Hydrocotyle hirta"
"2015-22",2015,2015-08-04,"22","Lagenophora montana"
"2015-22",2015,2015-08-04,"22","Nestegis ligustrina"
"2015-22",2015,2015-08-04,"22","Oreomyrrhis eriopoda"
"2015-22",2015,2015-08-04,"22","Poa ensiformis"
"2015-22",2015,2015-08-04,"22","Polyscias sambucifolia"
"2015-22",2015,2015-08-04,"22","Polystichum proliferum"
"2015-22",2015,2015-08-04,"22","Pteridium esculentum"
"2015-22",2015,2015-08-04,"22","Rubus fruticosus"
"2015-22",2015,2015-08-04,"22","Senecio velleioides"
"2015-22",2015,2015-08-04,"22","Viola hederacea"
"2015-25",2015,2015-07-29,"25","Acacia dealbata"
"2015-25",2015,2015-07-29,"25","Acacia frigescens"
"2015-25",2015,2015-07-29,"25","Asperula euryphylla"
"2015-25",2015,2015-07-29,"25","Cassinia aculeata"
"2015-25",2015,2015-07-29,"25","Clematis aristata"
"2015-25",2015,2015-07-29,"25","Coprosma hirtella"
"2015-25",2015,2015-07-29,"25","Correa lawrenciana"
"2015-25",2015,2015-07-29,"25","Derwentia derwentiana"
"2015-25",2015,2015-07-29,"25","Dicksonia antarctica"
"2015-25",2015,2015-07-29,"25","Dryopoa dives"
"2015-25",2015,2015-07-29,"25","Eucalyptus delegatensis"
"2015-25",2015,2015-07-29,"25","Eucalyptus nitens"
"2015-25",2015,2015-07-29,"25","Eucalyptus viminalis"
"2015-25",2015,2015-07-29,"25","Leptostigma reptans"
"2015-25",2015,2015-07-29,"25","Nestegis ligustrina"
"2015-25",2015,2015-07-29,"25","Nothofagus cunninghamii"
"2015-25",2015,2015-07-29,"25","Olearia phlogopappa"
"2015-25",2015,2015-07-29,"25","Poa ensiformis"
"2015-25",2015,2015-07-29,"25","Polyscias sambucifolia"
"2015-25",2015,2015-07-29,"25","Polystichum proliferum"
"2015-25",2015,2015-07-29,"25","Prostanthera lasianthos"
"2015-25",2015,2015-07-29,"25","Prostanthera melissifolia"
"2015-25",2015,2015-07-29,"25","Pteridium esculentum"
"2015-25",2015,2015-07-29,"25","Rubus fruticosus"
"2015-25",2015,2015-07-29,"25","Rubus parvifolius"
"2015-25",2015,2015-07-29,"25","Tasmannia lanceolata"
"2015-26",2015,2015-07-29,"26","Acacia frigescens"
"2015-26",2015,2015-07-29,"26","Acacia obliquinervia"
"2015-26",2015,2015-07-29,"26","Coprosma hirtella"
"2015-26",2015,2015-07-29,"26","Daviesia mimosoides"
"2015-26",2015,2015-07-29,"26","Dianella tasmanica"
"2015-26",2015,2015-07-29,"26","Dicksonia antarctica"
"2015-26",2015,2015-07-29,"26","Eucalyptus delegatensis"
"2015-26",2015,2015-07-29,"26","Olearia phlogopappa"
"2015-26",2015,2015-07-29,"26","Poa ensiformis"
"2015-26",2015,2015-07-29,"26","Polyscias sambucifolia"
"2015-26",2015,2015-07-29,"26","Polystichum proliferum"
"2015-26",2015,2015-07-29,"26","Prostanthera melissifolia"
"2015-26",2015,2015-07-29,"26","Pteridium esculentum"
"2015-26",2015,2015-07-29,"26","Rubus fruticosus"
"2015-26",2015,2015-07-29,"26","Viola hederacea"
"2015-27",2015,2015-06-11,"27","Acacia frigescens"
"2015-27",2015,2015-06-11,"27","Acrothamnus maccraei"
"2015-27",2015,2015-06-11,"27","Blechnum wattsii"
"2015-27",2015,2015-06-11,"27","Clematis aristata"
"2015-27",2015,2015-06-11,"27","Correa lawrenciana"
"2015-27",2015,2015-06-11,"27","Dianella tasmanica"
"2015-27",2015,2015-06-11,"27","Dicksonia antarctica"
"2015-27",2015,2015-06-11,"27","Dryopoa dives"
"2015-27",2015,2015-06-11,"27","Eucalyptus nitens"
"2015-27",2015,2015-06-11,"27","Eucalyptus regnans"
"2015-27",2015,2015-06-11,"27","Histiopteris incisa"
"2015-27",2015,2015-06-11,"27","Hydrocotyle hirta"
"2015-27",2015,2015-06-11,"27","Poa ensiformis"
"2015-27",2015,2015-06-11,"27","Polyscias sambucifolia"
"2015-27",2015,2015-06-11,"27","Polystichum proliferum"
"2015-27",2015,2015-06-11,"27","Rubus fruticosus"
"2015-27",2015,2015-06-11,"27","Stellaria flaccida"
"2015-27",2015,2015-06-11,"27","Tasmannia lanceolata"
"2015-27",2015,2015-06-11,"27","Tasmannia xerophila"
"2015-28",2015,2015-08-18,"28","Acacia dealbata"
"2015-28",2015,2015-08-18,"28","Acaena novae-zelandiae"
"2015-28",2015,2015-08-18,"28","Australina pusilla"
"2015-28",2015,2015-08-18,"28","Blechnum wattsii"
"2015-28",2015,2015-08-18,"28","Dicksonia antarctica"
"2015-28",2015,2015-08-18,"28","Eucalyptus nitens"
"2015-28",2015,2015-08-18,"28","Eucalyptus regnans"
"2015-28",2015,2015-08-18,"28","Geranium potentilloides"
"2015-28",2015,2015-08-18,"28","Nothofagus cunninghamii"
"2015-28",2015,2015-08-18,"28","Persoonia arborea"
"2015-28",2015,2015-08-18,"28","Polystichum proliferum"
"2015-28",2015,2015-08-18,"28","Rubus fruticosus"
"2015-28",2015,2015-08-18,"28","Stellaria flaccida"
"2015-29",2015,2015-06-11,"29","Acacia dealbata"
"2015-29",2015,2015-06-11,"29","Acrothamnus maccraei"
"2015-29",2015,2015-06-11,"29","Blechnum wattsii"
"2015-29",2015,2015-06-11,"29","Clematis aristata"
"2015-29",2015,2015-06-11,"29","Coprosma hirtella"
"2015-29",2015,2015-06-11,"29","Coprosma quadrifida"
"2015-29",2015,2015-06-11,"29","Dianella tasmanica"
"2015-29",2015,2015-06-11,"29","Dicksonia antarctica"
"2015-29",2015,2015-06-11,"29","Dryopoa dives"
"2015-29",2015,2015-06-11,"29","Eucalyptus nitens"
"2015-29",2015,2015-06-11,"29","Eucalyptus regnans"
"2015-29",2015,2015-06-11,"29","Histiopteris incisa"
"2015-29",2015,2015-06-11,"29","Lomatia fraseri"
"2015-29",2015,2015-06-11,"29","Nothofagus cunninghamii"
"2015-29",2015,2015-06-11,"29","Olearia phlogopappa"
"2015-29",2015,2015-06-11,"29","Pittosporum bicolor"
"2015-29",2015,2015-06-11,"29","Poa ensiformis"
"2015-29",2015,2015-06-11,"29","Polyscias sambucifolia"
"2015-29",2015,2015-06-11,"29","Polystichum proliferum"
"2015-29",2015,2015-06-11,"29","Prostanthera lasianthos"
"2015-29",2015,2015-06-11,"29","Tasmannia lanceolata"
"2015-30",2015,2015-08-18,"30","Acaena novae-zelandiae"
"2015-30",2015,2015-08-18,"30","Acrothamnus maccraei"
"2015-30",2015,2015-08-18,"30","Blechnum wattsii"
"2015-30",2015,2015-08-18,"30","Clematis aristata"
"2015-30",2015,2015-08-18,"30","Coprosma hirtella"
"2015-30",2015,2015-08-18,"30","Dianella tasmanica"
"2015-30",2015,2015-08-18,"30","Dicksonia antarctica"
"2015-30",2015,2015-08-18,"30","Eucalyptus delegatensis"
"2015-30",2015,2015-08-18,"30","Eucalyptus regnans"
"2015-30",2015,2015-08-18,"30","Histiopteris incisa"
"2015-30",2015,2015-08-18,"30","Hydrocotyle hirta"
"2015-30",2015,2015-08-18,"30","Nestegis ligustrina"
"2015-30",2015,2015-08-18,"30","Nothofagus cunninghamii"
"2015-30",2015,2015-08-18,"30","Olearia phlogopappa"
"2015-30",2015,2015-08-18,"30","Polyscias sambucifolia"
"2015-30",2015,2015-08-18,"30","Polystichum proliferum"
"2015-31",2015,2015-06-11,"31","Acacia dealbata"
"2015-31",2015,2015-06-11,"31","Acacia frigescens"
"2015-31",2015,2015-06-11,"31","Acaena novae-zelandiae"
"2015-31",2015,2015-06-11,"31","Acrothamnus maccraei"
"2015-31",2015,2015-06-11,"31","Blechnum wattsii"
"2015-31",2015,2015-06-11,"31","Clematis aristata"
"2015-31",2015,2015-06-11,"31","Coprosma quadrifida"
"2015-31",2015,2015-06-11,"31","Dicksonia antarctica"
"2015-31",2015,2015-06-11,"31","Drymophila cyanocarpa"
"2015-31",2015,2015-06-11,"31","Dryopoa dives"
"2015-31",2015,2015-06-11,"31","Eucalyptus nitens"
"2015-31",2015,2015-06-11,"31","Eucalyptus regnans"
"2015-31",2015,2015-06-11,"31","Geranium potentilloides"
"2015-31",2015,2015-06-11,"31","Histiopteris incisa"
"2015-31",2015,2015-06-11,"31","Leptostigma reptans"
"2015-31",2015,2015-06-11,"31","Olearia phlogopappa"
"2015-31",2015,2015-06-11,"31","Polyscias sambucifolia"
"2015-31",2015,2015-06-11,"31","Polystichum proliferum"
"2015-31",2015,2015-06-11,"31","Prostanthera lasianthos"
"2015-31",2015,2015-06-11,"31","Stellaria flaccida"
"2015-31",2015,2015-06-11,"31","Tasmannia lanceolata"
"2015-31",2015,2015-06-11,"31","Viola hederacea"
"2015-32",2015,2015-06-11,"32","Acacia dealbata"
"2015-32",2015,2015-06-11,"32","Acaena novae-zelandiae"
"2015-32",2015,2015-06-11,"32","Acrothamnus maccraei"
"2015-32",2015,2015-06-11,"32","Blechnum wattsii"
"2015-32",2015,2015-06-11,"32","Cassinia aculeata"
"2015-32",2015,2015-06-11,"32","Clematis aristata"
"2015-32",2015,2015-06-11,"32","Coprosma hirtella"
"2015-32",2015,2015-06-11,"32","Coprosma quadrifida"
"2015-32",2015,2015-06-11,"32","Dianella tasmanica"
"2015-32",2015,2015-06-11,"32","Drymophila cyanocarpa"
"2015-32",2015,2015-06-11,"32","Eucalyptus nitens"
"2015-32",2015,2015-06-11,"32","Eucalyptus regnans"
"2015-32",2015,2015-06-11,"32","Hydrocotyle hirta"
"2015-32",2015,2015-06-11,"32","Leptospermum grandiflorum"
"2015-32",2015,2015-06-11,"32","Leptostigma reptans"
"2015-32",2015,2015-06-11,"32","Microlaena stipoides"
"2015-32",2015,2015-06-11,"32","Nothofagus cunninghamii"
"2015-32",2015,2015-06-11,"32","Olearia phlogopappa"
"2015-32",2015,2015-06-11,"32","Poa ensiformis"
"2015-32",2015,2015-06-11,"32","Polyscias sambucifolia"
"2015-32",2015,2015-06-11,"32","Polystichum proliferum"
"2015-32",2015,2015-06-11,"32","Prostanthera lasianthos"
"2015-32",2015,2015-06-11,"32","Pteridium esculentum"
"2015-32",2015,2015-06-11,"32","Rubus fruticosus"
"2015-32",2015,2015-06-11,"32","Senecio gunnii"
"2015-32",2015,2015-06-11,"32","Tasmannia lanceolata"
"2015-32",2015,2015-06-11,"32","Tetrarrhena juncea"
"2015-32",2015,2015-06-11,"32","Viola hederacea"
"2015-100",2015,2015-08-07,"100","Acacia dealbata"
"2015-100",2015,2015-08-07,"100","Acacia frigescens"
"2015-100",2015,2015-08-07,"100","Acaena novae-zelandiae"
"2015-100",2015,2015-08-07,"100","Blechnum wattsii"
"2015-100",2015,2015-08-07,"100","Cirsium vulgare"
"2015-100",2015,2015-08-07,"100","Clematis aristata"
"2015-100",2015,2015-08-07,"100","Correa lawrenciana"
"2015-100",2015,2015-08-07,"100","Dicksonia antarctica"
"2015-100",2015,2015-08-07,"100","Dryopoa dives"
"2015-100",2015,2015-08-07,"100","Eucalyptus regnans"
"2015-100",2015,2015-08-07,"100","Geranium potentilloides"
"2015-100",2015,2015-08-07,"100","Grammitis billardierei"
"2015-100",2015,2015-08-07,"100","Histiopteris incisa"
"2015-100",2015,2015-08-07,"100","Hydrocotyle hirta"
"2015-100",2015,2015-08-07,"100","Hypochoeris radicata"
"2015-100",2015,2015-08-07,"100","Nestegis ligustrina"
"2015-100",2015,2015-08-07,"100","Olearia argophylla"
"2015-100",2015,2015-08-07,"100","Parsonsia brownii"
"2015-100",2015,2015-08-07,"100","Pittosporum bicolor"
"2015-100",2015,2015-08-07,"100","Polyscias sambucifolia"
"2015-100",2015,2015-08-07,"100","Prostanthera lasianthos"
"2015-100",2015,2015-08-07,"100","Prostanthera melissifolia"
"2015-100",2015,2015-08-07,"100","Prunella vulgaris"
"2015-100",2015,2015-08-07,"100","Pteridium esculentum"
"2015-100",2015,2015-08-07,"100","Rubus fruticosus"
"2015-100",2015,2015-08-07,"100","Sambucus gaudichaudiana"
"2015-100",2015,2015-08-07,"100","Senecio minimus"
"2015-100",2015,2015-08-07,"100","Tetrarrhena juncea"
"2015-101",2015,2015-02-09,"101","Acacia obliquinervia"
"2015-101",2015,2015-02-09,"101","Clematis aristata"
"2015-101",2015,2015-02-09,"101","Correa lawrenciana"
"2015-101",2015,2015-02-09,"101","Cyathea australis"
"2015-101",2015,2015-02-09,"101","Eucalyptus regnans"
"2015-101",2015,2015-02-09,"101","Hedycarya angustifolia"
"2015-101",2015,2015-02-09,"101","Histiopteris incisa"
"2015-101",2015,2015-02-09,"101","Lepidosperma elatius"
"2015-101",2015,2015-02-09,"101","Leptostigma reptans"
"2015-101",2015,2015-02-09,"101","Nestegis ligustrina"
"2015-101",2015,2015-02-09,"101","Oxalis exilis"
"2015-101",2015,2015-02-09,"101","Parsonsia brownii"
"2015-101",2015,2015-02-09,"101","Pimelea axiflora"
"2015-101",2015,2015-02-09,"101","Pimelea linifolia"
"2015-101",2015,2015-02-09,"101","Pomaderris aspera"
"2015-101",2015,2015-02-09,"101","Prostanthera lasianthos"
"2015-101",2015,2015-02-09,"101","Prostanthera melissifolia"
"2015-101",2015,2015-02-09,"101","Pteridium esculentum"
"2015-101",2015,2015-02-09,"101","Rubus fruticosus"
"2015-101",2015,2015-02-09,"101","Tasmannia lanceolata"
"2015-101",2015,2015-02-09,"101","Tetrarrhena juncea"
"2015-101",2015,2015-02-09,"101","Viola hederacea"
"2015-101",2015,2015-02-09,"101","Zieria arborescens"
"2015-105",2015,2015-08-18,"105","Acacia dealbata"
"2015-105",2015,2015-08-18,"105","Acacia obliquinervia"
"2015-105",2015,2015-08-18,"105","Australina pusilla"
"2015-105",2015,2015-08-18,"105","Blechnum wattsii"
"2015-105",2015,2015-08-18,"105","Carex appressa"
"2015-105",2015,2015-08-18,"105","Cassinia aculeata"
"2015-105",2015,2015-08-18,"105","Correa lawrenciana"
"2015-105",2015,2015-08-18,"105","Cyathea australis"
"2015-105",2015,2015-08-18,"105","Dicksonia antarctica"
"2015-105",2015,2015-08-18,"105","Dryopoa dives"
"2015-105",2015,2015-08-18,"105","Eucalyptus nitens"
"2015-105",2015,2015-08-18,"105","Eucalyptus regnans"
"2015-105",2015,2015-08-18,"105","Grammitis billardierei"
"2015-105",2015,2015-08-18,"105","Hedycarya angustifolia"
"2015-105",2015,2015-08-18,"105","Histiopteris incisa"
"2015-105",2015,2015-08-18,"105","Hymenophyllum sp."
"2015-105",2015,2015-08-18,"105","Hypolepis rugosula"
"2015-105",2015,2015-08-18,"105","Microsorum pustulatum"
"2015-105",2015,2015-08-18,"105","Nestegis ligustrina"
"2015-105",2015,2015-08-18,"105","Nothofagus cunninghamii"
"2015-105",2015,2015-08-18,"105","Olearia lirata"
"2015-105",2015,2015-08-18,"105","Olearia phlogopappa"
"2015-105",2015,2015-08-18,"105","Parsonsia brownii"
"2015-105",2015,2015-08-18,"105","Persoonia arborea"
"2015-105",2015,2015-08-18,"105","Pittosporum bicolor"
"2015-105",2015,2015-08-18,"105","Platylobium formosum"
"2015-105",2015,2015-08-18,"105","Polyscias sambucifolia"
"2015-105",2015,2015-08-18,"105","Polystichum proliferum"
"2015-105",2015,2015-08-18,"105","Pomaderris aspera"
"2015-105",2015,2015-08-18,"105","Pteridium esculentum"
"2015-105",2015,2015-08-18,"105","Rumohra adiantiformis"
"2015-105",2015,2015-08-18,"105","Tetrarrhena juncea"
"2015-105",2015,2015-08-18,"105","Zieria arborescens"
"2015-107",2015,2015-05-26,"107","Acacia frigescens"
"2015-107",2015,2015-05-26,"107","Atherosperma moschatum"
"2015-107",2015,2015-05-26,"107","Blechnum wattsii"
"2015-107",2015,2015-05-26,"107","Carex appressa"
"2015-107",2015,2015-05-26,"107","Correa lawrenciana"
"2015-107",2015,2015-05-26,"107","Dicksonia antarctica"
"2015-107",2015,2015-05-26,"107","Eucalyptus regnans"
"2015-107",2015,2015-05-26,"107","Gahnia radula"
"2015-107",2015,2015-05-26,"107","Leionema bilobum"
"2015-107",2015,2015-05-26,"107","Lomatia fraseri"
"2015-107",2015,2015-05-26,"107","Nothofagus cunninghamii"
"2015-107",2015,2015-05-26,"107","Persoonia arborea"
"2015-107",2015,2015-05-26,"107","Platylobium formosum"
"2015-107",2015,2015-05-26,"107","Tetrarrhena juncea"
"2015-107",2015,2015-05-26,"107","Zieria arborescens"
"2015-110",2015,2015-08-25,"110","Acacia frigescens"
"2015-110",2015,2015-08-25,"110","Billardiera mutabilis"
"2015-110",2015,2015-08-25,"110","Blechnum wattsii"
"2015-110",2015,2015-08-25,"110","Cassinia aculeata"
"2015-110",2015,2015-08-25,"110","Correa lawrenciana"
"2015-110",2015,2015-08-25,"110","Cyathea australis"
"2015-110",2015,2015-08-25,"110","Dicksonia antarctica"
"2015-110",2015,2015-08-25,"110","Eucalyptus regnans"
"2015-110",2015,2015-08-25,"110","Hedycarya angustifolia"
"2015-110",2015,2015-08-25,"110","Olearia argophylla"
"2015-110",2015,2015-08-25,"110","Olearia lirata"
"2015-110",2015,2015-08-25,"110","Pittosporum bicolor"
"2015-110",2015,2015-08-25,"110","Polyscias sambucifolia"
"2015-110",2015,2015-08-25,"110","Polystichum proliferum"
"2015-110",2015,2015-08-25,"110","Pomaderris aspera"
"2015-110",2015,2015-08-25,"110","Tasmannia lanceolata"
"2015-110",2015,2015-08-25,"110","Tetrarrhena juncea"
"2015-110",2015,2015-08-25,"110","Zieria arborescens"
"2015-111",2015,2015-08-07,"111","Acacia dealbata"
"2015-111",2015,2015-08-07,"111","Acacia frigescens"
"2015-111",2015,2015-08-07,"111","Acaena novae-zelandiae"
"2015-111",2015,2015-08-07,"111","Australina pusilla"
"2015-111",2015,2015-08-07,"111","Billardiera mutabilis"
"2015-111",2015,2015-08-07,"111","Blechnum wattsii"
"2015-111",2015,2015-08-07,"111","Cassinia aculeata"
"2015-111",2015,2015-08-07,"111","Clematis aristata"
"2015-111",2015,2015-08-07,"111","Correa lawrenciana"
"2015-111",2015,2015-08-07,"111","Crocosmia X crocosmiiflora"
"2015-111",2015,2015-08-07,"111","Cyathea australis"
"2015-111",2015,2015-08-07,"111","Dawsonia superba"
"2015-111",2015,2015-08-07,"111","Dicksonia antarctica"
"2015-111",2015,2015-08-07,"111","Dryopoa dives"
"2015-111",2015,2015-08-07,"111","Eucalyptus regnans"
"2015-111",2015,2015-08-07,"111","Gonocarpus humilis"
"2015-111",2015,2015-08-07,"111","Hedycarya angustifolia"
"2015-111",2015,2015-08-07,"111","Histiopteris incisa"
"2015-111",2015,2015-08-07,"111","Hydrocotyle hirta"
"2015-111",2015,2015-08-07,"111","Microsorum pustulatum"
"2015-111",2015,2015-08-07,"111","Olearia lirata"
"2015-111",2015,2015-08-07,"111","Olearia phlogopappa"
"2015-111",2015,2015-08-07,"111","Parsonsia brownii"
"2015-111",2015,2015-08-07,"111","Pimelea axiflora"
"2015-111",2015,2015-08-07,"111","Pittosporum bicolor"
"2015-111",2015,2015-08-07,"111","Poa ensiformis"
"2015-111",2015,2015-08-07,"111","Polyscias sambucifolia"
"2015-111",2015,2015-08-07,"111","Polystichum proliferum"
"2015-111",2015,2015-08-07,"111","Prostanthera lasianthos"
"2015-111",2015,2015-08-07,"111","Pteridium esculentum"
"2015-111",2015,2015-08-07,"111","Rubus fruticosus"
"2015-111",2015,2015-08-07,"111","Tasmannia lanceolata"
"2015-111",2015,2015-08-07,"111","Tetrarrhena juncea"
"2015-111",2015,2015-08-07,"111","Viola hederacea"
"2015-111",2015,2015-08-07,"111","Zieria arborescens"
"2015-112",2015,2015-08-07,"112","Acacia dealbata"
"2015-112",2015,2015-08-07,"112","Acacia frigescens"
"2015-112",2015,2015-08-07,"112","Blechnum wattsii"
"2015-112",2015,2015-08-07,"112","Cassinia aculeata"
"2015-112",2015,2015-08-07,"112","Clematis aristata"
"2015-112",2015,2015-08-07,"112","Correa lawrenciana"
"2015-112",2015,2015-08-07,"112","Cyathea australis"
"2015-112",2015,2015-08-07,"112","Eucalyptus regnans"
"2015-112",2015,2015-08-07,"112","Hedycarya angustifolia"
"2015-112",2015,2015-08-07,"112","Nestegis ligustrina"
"2015-112",2015,2015-08-07,"112","Olearia phlogopappa"
"2015-112",2015,2015-08-07,"112","Polyscias sambucifolia"
"2015-112",2015,2015-08-07,"112","Prostanthera lasianthos"
"2015-112",2015,2015-08-07,"112","Tetrarrhena juncea"
"2015-119",2015,2015-05-26,"119","Billardiera mutabilis"
"2015-119",2015,2015-05-26,"119","Clematis aristata"
"2015-119",2015,2015-05-26,"119","Coprosma hirtella"
"2015-119",2015,2015-05-26,"119","Correa lawrenciana"
"2015-119",2015,2015-05-26,"119","Cyathea australis"
"2015-119",2015,2015-05-26,"119","Eucalyptus nitens"
"2015-119",2015,2015-05-26,"119","Eucalyptus regnans"
"2015-119",2015,2015-05-26,"119","Lepidosperma elatius"
"2015-119",2015,2015-05-26,"119","Olearia lirata"
"2015-119",2015,2015-05-26,"119","Persoonia arborea"
"2015-119",2015,2015-05-26,"119","Pimelea axiflora"
"2015-119",2015,2015-05-26,"119","Polyscias sambucifolia"
"2015-119",2015,2015-05-26,"119","Polystichum proliferum"
"2015-119",2015,2015-05-26,"119","Pomaderris aspera"
"2015-119",2015,2015-05-26,"119","Prostanthera lasianthos"
"2015-119",2015,2015-05-26,"119","Tetrarrhena juncea"
"2015-119",2015,2015-05-26,"119","Viola hederacea"
"2015-119",2015,2015-05-26,"119","Zieria arborescens"
"2015-120",2015,2015-08-25,"120","Acacia dealbata"
"2015-120",2015,2015-08-25,"120","Acacia frigescens"
"2015-120",2015,2015-08-25,"120","Atherosperma moschatum"
"2015-120",2015,2015-08-25,"120","Blechnum wattsii"
"2015-120",2015,2015-08-25,"120","Clematis aristata"
"2015-120",2015,2015-08-25,"120","Correa lawrenciana"
"2015-120",2015,2015-08-25,"120","Cyathea australis"
"2015-120",2015,2015-08-25,"120","Dicksonia antarctica"
"2015-120",2015,2015-08-25,"120","Eucalyptus regnans"
"2015-120",2015,2015-08-25,"120","Lepidosperma elatius"
"2015-120",2015,2015-08-25,"120","Microsorum pustulatum"
"2015-120",2015,2015-08-25,"120","Nothofagus cunninghamii"
"2015-120",2015,2015-08-25,"120","Parsonsia brownii"
"2015-120",2015,2015-08-25,"120","Persoonia arborea"
"2015-120",2015,2015-08-25,"120","Pittosporum bicolor"
"2015-120",2015,2015-08-25,"120","Polyscias sambucifolia"
"2015-120",2015,2015-08-25,"120","Polystichum proliferum"
"2015-120",2015,2015-08-25,"120","Prostanthera melissifolia"
"2015-120",2015,2015-08-25,"120","Tasmannia lanceolata"
"2015-121",2015,2015-08-11,"121","Acacia dealbata"
"2015-121",2015,2015-08-11,"121","Acaena novae-zelandiae"
"2015-121",2015,2015-08-11,"121","Asperula euryphylla"
"2015-121",2015,2015-08-11,"121","Billardiera mutabilis"
"2015-121",2015,2015-08-11,"121","Blechnum wattsii"
"2015-121",2015,2015-08-11,"121","Cassinia aculeata"
"2015-121",2015,2015-08-11,"121","Coprosma hirtella"
"2015-121",2015,2015-08-11,"121","Dianella tasmanica"
"2015-121",2015,2015-08-11,"121","Dicksonia antarctica"
"2015-121",2015,2015-08-11,"121","Dryopoa dives"
"2015-121",2015,2015-08-11,"121","Eucalyptus regnans"
"2015-121",2015,2015-08-11,"121","Geranium potentilloides"
"2015-121",2015,2015-08-11,"121","Hedycarya angustifolia"
"2015-121",2015,2015-08-11,"121","Histiopteris incisa"
"2015-121",2015,2015-08-11,"121","Hydrocotyle hirta"
"2015-121",2015,2015-08-11,"121","Lepidosperma elatius"
"2015-121",2015,2015-08-11,"121","Leptinella filicula"
"2015-121",2015,2015-08-11,"121","Olearia lirata"
"2015-121",2015,2015-08-11,"121","Olearia phlogopappa"
"2015-121",2015,2015-08-11,"121","Pimelea axiflora"
"2015-121",2015,2015-08-11,"121","Polyscias sambucifolia"
"2015-121",2015,2015-08-11,"121","Polystichum proliferum"
"2015-121",2015,2015-08-11,"121","Pomaderris aspera"
"2015-121",2015,2015-08-11,"121","Prostanthera lasianthos"
"2015-121",2015,2015-08-11,"121","Pteridium esculentum"
"2015-121",2015,2015-08-11,"121","Rubus fruticosus"
"2015-121",2015,2015-08-11,"121","Senecio gunnii"
"2015-121",2015,2015-08-11,"121","Senecio velleioides"
"2015-121",2015,2015-08-11,"121","Tetrarrhena juncea"
"2015-121",2015,2015-08-11,"121","Viola hederacea"
"2015-121",2015,2015-08-11,"121","Zieria arborescens"
"2015-126",2015,2015-05-11,"126","Acacia dealbata"
"2015-126",2015,2015-05-11,"126","Acaena novae-zelandiae"
"2015-126",2015,2015-05-11,"126","Atherosperma moschatum"
"2015-126",2015,2015-05-11,"126","Australina pusilla"
"2015-126",2015,2015-05-11,"126","Blechnum wattsii"
"2015-126",2015,2015-05-11,"126","Clematis aristata"
"2015-126",2015,2015-05-11,"126","Cyathea australis"
"2015-126",2015,2015-05-11,"126","Dicksonia antarctica"
"2015-126",2015,2015-05-11,"126","Eucalyptus regnans"
"2015-126",2015,2015-05-11,"126","Geranium potentilloides"
