"park","plot","visit","genus_species","tag_no","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","is_the_tree_dead"
"Nitmiluk","26","T2","Corymbia latifolia","35",3.5,"2",6.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Petalostigma pubescens","36",6,"2",18.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Petalostigma pubescens","37",4,"2",6.1,6.1,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Erythrophleum chlorostachys","39",7,"2",12.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Erythrophleum chlorostachys","40",6,"2",7.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Petalostigma pubescens","41",4,"0",6.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Terminalia pterocarya","42",5.5,"2",5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Petalostigma pubescens","43",4.5,"2",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Erythrophleum chlorostachys","44",8,"2",8.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T2","Corymbia grandifolia","47",9,"0",12.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","1",6.2,"2",23.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Corymbia latifolia","2",6.2,"2",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Eucalyptus tintinnans","3",10.7,"2",14.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Terminalia pterocarya","5",7.2,"1",7.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Eucalyptus tetrodonta","6",8.7,"1",11.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","7",6.7,"1",22.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","8",6.2,"0",17.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","9",6.7,"1",11.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","10",5.7,"1",8.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","11",5.2,"1",5.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Eucalyptus tetrodonta","12",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","13",4.2,"1",6.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","14",7.7,"1",15.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","15",9.7,"1",20.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","16",8.7,"0",9.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","17",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Eucalyptus tetrodonta","18",6.7,"0",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","19",5.7,"1",13.3,7.6,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Terminalia pterocarya","20",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Petalostigma pubescens","21",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","22",7.7,"0",10.4,11.5,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Terminalia pterocarya","24",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Petalostigma pubescens","25",6.2,"0",16.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Eucalyptus tetrodonta","26",13.7,"1",16.1,12.5,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Eucalyptus tintinnans","28",8.7,"1",10.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Terminalia pterocarya","29",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Eucalyptus tetrodonta","30",12.7,"1",16.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","31",7.7,"1",10.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","32",5.7,"1",15.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","33",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Corymbia latifolia","34",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Corymbia latifolia","35",4.7,"0",6.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","36",6.7,"0",18.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","37",4.2,"0",7.4,6.8,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","39",7.2,"1",13,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","40",5.7,"1",7.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","41",5.7,"0",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Terminalia pterocarya","42",6.7,"1",5.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Petalostigma pubescens","43",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","44",8.7,"1",9.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Erythrophleum chlorostachys","45",6.5,"1",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Eucalyptus tetrodonta","46",6.5,"1",5.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T3","Corymbia grandifolia","47",9.7,"0",14.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","1",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Corymbia latifolia","2",NA,"2",7.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Eucalyptus tintinnans","3",NA,"2",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Terminalia pterocarya","5",NA,"2",8.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Eucalyptus tetrodonta","6",NA,"2",12.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Petalostigma pubescens","7",NA,"2",24.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","8",NA,"2",19.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Petalostigma pubescens","9",NA,"1",12.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","10",NA,"2",8.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","11",NA,"1",6.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Eucalyptus tetrodonta","12",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","13",NA,"2",6.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","14",NA,"1",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","15",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","16",NA,"1",9.5,21.9,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","17",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Eucalyptus tetrodonta","18",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Petalostigma pubescens","19",NA,"1",15,9.7,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Terminalia pterocarya","20",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Petalostigma pubescens","21",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","22",NA,"1",10.4,12.8,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Terminalia pterocarya","24",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Petalostigma pubescens","25",NA,"1",17.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Eucalyptus tetrodonta","26",NA,"1",16.8,13,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Eucalyptus tintinnans","28",NA,"1",11.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Terminalia pterocarya","29",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Eucalyptus tetrodonta","30",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","31",NA,"1",12.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Petalostigma pubescens","32",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Petalostigma pubescens","33",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Corymbia latifolia","34",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Corymbia latifolia","35",NA,"1",8.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Petalostigma pubescens","36",NA,"1",20.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Petalostigma pubescens","37",NA,"1",8.9,5.9,7.7,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","39",NA,"2",13.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","40",NA,"2",8.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Petalostigma pubescens","41",NA,"2",9.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Terminalia pterocarya","42",NA,"1",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Petalostigma pubescens","43",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","44",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Erythrophleum chlorostachys","45",NA,"1",7.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Eucalyptus tetrodonta","46",NA,"2",6.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T4","Corymbia grandifolia","47",NA,NA,15,0,0,0,0,0,0,0,TRUE
"Nitmiluk","26","T4","Eucalyptus tetrodonta","48",NA,"2",5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","1",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Corymbia latifolia","2",5,"3",8.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tintinnans","3",13,"3",8.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Terminalia pterocarya","5",7,"3",9.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tetrodonta","6",11,"2",13.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","7",6,"3",24.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","8",6,"3",21.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","9",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","10",6,"3",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","11",5,"2",6.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tetrodonta","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","13",2.5,"4",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","14",8,"2",16.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","16",9,"1",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tetrodonta","18",8,"1",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","19",6,"1",10.2,15.8,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Terminalia pterocarya","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","22",7,"1",11.9,12.6,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Terminalia pterocarya","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","25",6,"3",19.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tetrodonta","26",13,"1",19.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tintinnans","28",8,"3",12.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Terminalia pterocarya","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tetrodonta","30",15,"1",14.5,18.2,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","31",7,"1",14.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","32",3,"5",13.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Corymbia latifolia","34",NA,"1",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Corymbia latifolia","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","36",6,"3",21.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","37",6,"1",7.1,9.1,9.4,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","40",7,"3",8.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","41",6,"1",11.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Terminalia pterocarya","42",6,"3",6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","45",8,"3",7.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tetrodonta","46",6,"1",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Corymbia grandifolia","47",11,"0",16.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Eucalyptus tetrodonta","48",8,"1",10,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Petalostigma pubescens","49",5,"2",5,9.7,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","26","T5","Erythrophleum chlorostachys","50",12,"1",22.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","1",4.5,"2",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Corymbia latifolia","2",6.5,"2",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Corymbia latifolia","3",6.5,"2",10.9,10.9,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Corymbia latifolia","4",6.5,"2",12.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Eucalyptus tetrodonta","5",8,"1",17.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","6",5.5,"2",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","7",5,"2",8.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","8",6,"2",7.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Petalostigma pubescens","9",3.5,"2",6.8,6.7,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Terminalia pterocarya","10",6,"2",7.6,8.9,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","11",5,"2",8.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Melaleuca viridiflora","12",5,"2",10,8.2,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Corymbia latifolia","13",3,"2",5.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","14",4,"2",5.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Corymbia latifolia","15",3,"2",5.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","16",4,"2",7.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Corymbia latifolia","17",7,"1",23.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","18",6,"2",7.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T1","Erythrophleum chlorostachys","19",5,"2",6.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","1",5,"2",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Corymbia latifolia","2",7,"1",17.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Corymbia latifolia","3",7,"1",11.4,11.6,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Corymbia latifolia","4",7,"1",13.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Eucalyptus tetrodonta","5",10,"1",16,11,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","6",7,"2",9.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","7",7,"1",8.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","8",7,"1",8.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Petalostigma pubescens","9",4.5,"3",7.6,8,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Terminalia pterocarya","10",7,"1",7.1,8.3,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","11",6,"1",8.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Melaleuca viridiflora","12",7,"1",11.1,9,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Corymbia latifolia","13",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","14",6,"3",9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Corymbia latifolia","15",2.5,"2",6.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","16",4,"3",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Corymbia latifolia","17",9,"1",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","18",7,"3",7.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Erythrophleum chlorostachys","19",6,"1",6.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Corymbia latifolia","20",4,"2",5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Petalostigma pubescens","21",4,"2",7.2,6.5,5.2,0,0,0,0,0,FALSE
"Nitmiluk","27","T2","Petalostigma pubescens","22",4,"1",7.5,6,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","1",5,"1",7.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Corymbia latifolia","2",8.6,"0",19,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Corymbia latifolia","3",8.3,"0",13.2,11.8,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Corymbia latifolia","4",7.8,"1",14.95,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Eucalyptus tetrodonta","5",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","6",7.1,"1",9.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","7",6.6,"1",8.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","8",6.8,"1",8.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Petalostigma pubescens","9",4.3,"1",8.2,7.9,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Terminalia pterocarya","10",6.3,"0",6.6,7.4,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","11",5.6,"2",8.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Melaleuca viridiflora","12",5.8,"0",12.2,9.45,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Corymbia latifolia","13",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","14",4.5,"2",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Corymbia latifolia","15",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","16",4.75,"2",8.15,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Corymbia latifolia","17",8,"1",25.5,7,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","18",5.5,"2",8.05,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Erythrophleum chlorostachys","19",4.5,"1",7.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Corymbia latifolia","20",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T3","Petalostigma pubescens","21",3.3,"1",8,6.25,5.1,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Petalostigma pubescens","22",3.75,"0",6.9,5.9,5.5,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Terminalia pterocarya","23",4.4,"1",5.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T3","Melaleuca viridiflora","24",3.5,"1",5.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","1",NA,"1",7.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Corymbia latifolia","2",NA,"0",20.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Corymbia latifolia","3",NA,"0",13.2,11.8,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Corymbia latifolia","4",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T4","Eucalyptus tetrodonta","5",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","6",NA,"1",10.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","7",NA,"1",8.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","8",NA,"1",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Petalostigma pubescens","9",NA,"1",8.2,8.4,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Terminalia pterocarya","10",NA,"1",7,7.6,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","11",NA,"1",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Melaleuca viridiflora","12",NA,"1",11,9.1,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Corymbia latifolia","13",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","14",NA,"1",7.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Corymbia latifolia","15",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","16",NA,"1",8.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Corymbia latifolia","17",NA,"1",26.5,8.7,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","18",NA,"1",8.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Erythrophleum chlorostachys","19",NA,"1",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Corymbia latifolia","20",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","27","T4","Petalostigma pubescens","21",NA,"1",8.2,6.9,6.4,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Petalostigma pubescens","22",NA,"1",6.5,8.1,7.2,5.2,0,0,0,0,FALSE
"Nitmiluk","27","T4","Terminalia pterocarya","23",NA,"1",5.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Melaleuca viridiflora","24",NA,"1",5.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T4","Melaleuca viridiflora","25",NA,NA,5.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","27","T5","Erythrophleum chlorostachys","1",6,"3",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","27","T5","Corymbia latifolia","2",7,"1",22.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","27","T5","Corymbia latifolia","3",8,"1",13.3,12.2,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","27","T5","Erythrophleum chlorostachys","6",6.5,"2",10.2,NA,NA,NA,NA,NA,NA,NA,FALSE
