"year","trans_quad","species","abundance","caps"
1991,"T8Q3","Leptocarpus tenax",21,"5534"
1991,"T8Q4","Leptocarpus tenax",11,"5534"
1991,"T8Q5","Leptocarpus tenax",17,"5534"
1991,"T8Q6","Leptocarpus tenax",51,"5534"
1991,"T8Q7","Leptocarpus tenax",12,"5534"
1992,"T1Q1","Leptocarpus tenax",58,"5534"
1992,"T1Q2","Leptocarpus tenax",0,"5534"
1992,"T1Q3","Leptocarpus tenax",0,"5534"
1992,"T1Q4","Leptocarpus tenax",0,"5534"
1992,"T1Q5","Leptocarpus tenax",12,"5534"
1992,"T1Q6","Leptocarpus tenax",0,"5534"
1992,"T1Q7","Leptocarpus tenax",107,"5534"
1992,"T2Q1","Leptocarpus tenax",0,"5534"
1992,"T2Q2","Leptocarpus tenax",6,"5534"
1992,"T2Q3","Leptocarpus tenax",11,"5534"
1992,"T2Q4","Leptocarpus tenax",65,"5534"
1992,"T2Q5","Leptocarpus tenax",21,"5534"
1992,"T2Q6","Leptocarpus tenax",22,"5534"
1992,"T2Q7","Leptocarpus tenax",30,"5534"
1992,"T3Q1","Leptocarpus tenax",0,"5534"
1992,"T3Q2","Leptocarpus tenax",0,"5534"
1992,"T3Q3","Leptocarpus tenax",14,"5534"
1992,"T3Q4","Leptocarpus tenax",0,"5534"
1992,"T3Q5","Leptocarpus tenax",0,"5534"
1992,"T3Q6","Leptocarpus tenax",0,"5534"
1992,"T3Q7","Leptocarpus tenax",0,"5534"
1992,"T4Q1","Leptocarpus tenax",0,"5534"
1992,"T4Q2","Leptocarpus tenax",0,"5534"
1992,"T4Q3","Leptocarpus tenax",0,"5534"
1992,"T4Q4","Leptocarpus tenax",50,"5534"
1992,"T4Q5","Leptocarpus tenax",69,"5534"
1992,"T4Q6","Leptocarpus tenax",0,"5534"
1992,"T4Q7","Leptocarpus tenax",0,"5534"
1992,"T5Q1","Leptocarpus tenax",14,"5534"
1992,"T5Q2","Leptocarpus tenax",6,"5534"
1992,"T5Q3","Leptocarpus tenax",0,"5534"
1992,"T5Q4","Leptocarpus tenax",16,"5534"
1992,"T5Q5","Leptocarpus tenax",97,"5534"
1992,"T5Q6","Leptocarpus tenax",20,"5534"
1992,"T5Q7","Leptocarpus tenax",23,"5534"
1992,"T6Q1","Leptocarpus tenax",36,"5534"
1992,"T6Q2","Leptocarpus tenax",25,"5534"
1992,"T6Q3","Leptocarpus tenax",4,"5534"
1992,"T6Q4","Leptocarpus tenax",14,"5534"
1992,"T6Q5","Leptocarpus tenax",5,"5534"
1992,"T6Q6","Leptocarpus tenax",185,"5534"
1992,"T6Q7","Leptocarpus tenax",29,"5534"
1992,"T7Q1","Leptocarpus tenax",34,"5534"
1992,"T7Q2","Leptocarpus tenax",23,"5534"
1992,"T7Q3","Leptocarpus tenax",29,"5534"
1992,"T7Q4","Leptocarpus tenax",15,"5534"
1992,"T7Q5","Leptocarpus tenax",58,"5534"
1992,"T7Q6","Leptocarpus tenax",18,"5534"
1992,"T7Q7","Leptocarpus tenax",53,"5534"
1992,"T8Q1","Leptocarpus tenax",42,"5534"
1992,"T8Q2","Leptocarpus tenax",27,"5534"
1992,"T8Q3","Leptocarpus tenax",30,"5534"
1992,"T8Q4","Leptocarpus tenax",5,"5534"
1992,"T8Q5","Leptocarpus tenax",16,"5534"
1992,"T8Q6","Leptocarpus tenax",66,"5534"
1992,"T8Q7","Leptocarpus tenax",11,"5534"
1993,"T1Q1","Leptocarpus tenax",29,"5534"
1993,"T1Q2","Leptocarpus tenax",0,"5534"
1993,"T1Q3","Leptocarpus tenax",0,"5534"
1993,"T1Q4","Leptocarpus tenax",0,"5534"
1993,"T1Q5","Leptocarpus tenax",6,"5534"
1993,"T1Q6","Leptocarpus tenax",0,"5534"
1993,"T1Q7","Leptocarpus tenax",5,"5534"
1993,"T2Q1","Leptocarpus tenax",4,"5534"
1993,"T2Q2","Leptocarpus tenax",12,"5534"
1993,"T2Q3","Leptocarpus tenax",13,"5534"
1993,"T2Q4","Leptocarpus tenax",79,"5534"
1993,"T2Q5","Leptocarpus tenax",19,"5534"
1993,"T2Q6","Leptocarpus tenax",21,"5534"
1993,"T2Q7","Leptocarpus tenax",37,"5534"
1993,"T3Q1","Leptocarpus tenax",0,"5534"
1993,"T3Q2","Leptocarpus tenax",0,"5534"
1993,"T3Q3","Leptocarpus tenax",18,"5534"
1993,"T3Q4","Leptocarpus tenax",0,"5534"
1993,"T3Q5","Leptocarpus tenax",0,"5534"
1993,"T3Q6","Leptocarpus tenax",0,"5534"
1993,"T3Q7","Leptocarpus tenax",0,"5534"
1993,"T4Q1","Leptocarpus tenax",0,"5534"
1993,"T4Q2","Leptocarpus tenax",0,"5534"
1993,"T4Q3","Leptocarpus tenax",0,"5534"
1993,"T4Q4","Leptocarpus tenax",54,"5534"
1993,"T4Q5","Leptocarpus tenax",63,"5534"
1993,"T4Q6","Leptocarpus tenax",0,"5534"
1993,"T4Q7","Leptocarpus tenax",0,"5534"
1993,"T5Q1","Leptocarpus tenax",29,"5534"
1993,"T5Q2","Leptocarpus tenax",7,"5534"
1993,"T5Q3","Leptocarpus tenax",0,"5534"
1993,"T5Q4","Leptocarpus tenax",16,"5534"
1993,"T5Q5","Leptocarpus tenax",97,"5534"
1993,"T5Q6","Leptocarpus tenax",21,"5534"
1993,"T5Q7","Leptocarpus tenax",25,"5534"
1993,"T6Q1","Leptocarpus tenax",36,"5534"
1993,"T6Q2","Leptocarpus tenax",24,"5534"
1993,"T6Q3","Leptocarpus tenax",0,"5534"
1993,"T6Q4","Leptocarpus tenax",13,"5534"
1993,"T6Q5","Leptocarpus tenax",7,"5534"
1993,"T6Q6","Leptocarpus tenax",160,"5534"
1993,"T6Q7","Leptocarpus tenax",27,"5534"
1993,"T7Q1","Leptocarpus tenax",33,"5534"
1993,"T7Q2","Leptocarpus tenax",17,"5534"
1993,"T7Q3","Leptocarpus tenax",48,"5534"
1993,"T7Q4","Leptocarpus tenax",15,"5534"
1993,"T7Q5","Leptocarpus tenax",56,"5534"
1993,"T7Q6","Leptocarpus tenax",11,"5534"
1993,"T7Q7","Leptocarpus tenax",34,"5534"
1993,"T8Q1","Leptocarpus tenax",41,"5534"
1993,"T8Q2","Leptocarpus tenax",24,"5534"
1993,"T8Q3","Leptocarpus tenax",31,"5534"
1993,"T8Q4","Leptocarpus tenax",3,"5534"
1993,"T8Q5","Leptocarpus tenax",15,"5534"
1993,"T8Q6","Leptocarpus tenax",49,"5534"
1993,"T8Q7","Leptocarpus tenax",9,"5534"
1994,"T1Q1","Leptocarpus tenax",65,"5534"
1994,"T1Q2","Leptocarpus tenax",0,"5534"
1994,"T1Q3","Leptocarpus tenax",0,"5534"
1994,"T1Q4","Leptocarpus tenax",0,"5534"
1994,"T1Q5","Leptocarpus tenax",0,"5534"
1994,"T1Q6","Leptocarpus tenax",0,"5534"
1994,"T1Q7","Leptocarpus tenax",0,"5534"
1994,"T2Q1","Leptocarpus tenax",22,"5534"
1994,"T2Q2","Leptocarpus tenax",0,"5534"
1994,"T2Q3","Leptocarpus tenax",0,"5534"
1994,"T2Q4","Leptocarpus tenax",35,"5534"
1994,"T2Q5","Leptocarpus tenax",22,"5534"
1994,"T2Q6","Leptocarpus tenax",17,"5534"
1994,"T2Q7","Leptocarpus tenax",55,"5534"
1994,"T3Q1","Leptocarpus tenax",0,"5534"
1994,"T3Q2","Leptocarpus tenax",0,"5534"
1994,"T3Q3","Leptocarpus tenax",0,"5534"
1994,"T3Q4","Leptocarpus tenax",0,"5534"
1994,"T3Q5","Leptocarpus tenax",0,"5534"
1994,"T3Q6","Leptocarpus tenax",0,"5534"
1994,"T3Q7","Leptocarpus tenax",0,"5534"
1994,"T4Q1","Leptocarpus tenax",0,"5534"
1994,"T4Q2","Leptocarpus tenax",0,"5534"
1994,"T4Q3","Leptocarpus tenax",0,"5534"
1994,"T4Q4","Leptocarpus tenax",16,"5534"
1994,"T4Q5","Leptocarpus tenax",56,"5534"
1994,"T4Q6","Leptocarpus tenax",0,"5534"
1994,"T4Q7","Leptocarpus tenax",0,"5534"
1994,"T5Q1","Leptocarpus tenax",6,"5534"
1994,"T5Q2","Leptocarpus tenax",0,"5534"
1994,"T5Q3","Leptocarpus tenax",0,"5534"
1994,"T5Q4","Leptocarpus tenax",0,"5534"
1994,"T5Q5","Leptocarpus tenax",37,"5534"
1994,"T5Q6","Leptocarpus tenax",19,"5534"
1994,"T5Q7","Leptocarpus tenax",35,"5534"
1994,"T6Q1","Leptocarpus tenax",0,"5534"
1994,"T6Q2","Leptocarpus tenax",16,"5534"
1994,"T6Q3","Leptocarpus tenax",0,"5534"
1994,"T6Q4","Leptocarpus tenax",0,"5534"
1994,"T6Q5","Leptocarpus tenax",0,"5534"
1994,"T6Q6","Leptocarpus tenax",85,"5534"
1994,"T6Q7","Leptocarpus tenax",24,"5534"
1994,"T7Q1","Leptocarpus tenax",16,"5534"
1994,"T7Q2","Leptocarpus tenax",25,"5534"
1994,"T7Q3","Leptocarpus tenax",7,"5534"
1994,"T7Q4","Leptocarpus tenax",7,"5534"
1994,"T7Q5","Leptocarpus tenax",69,"5534"
1994,"T7Q6","Leptocarpus tenax",3,"5534"
1994,"T7Q7","Leptocarpus tenax",35,"5534"
1994,"T8Q1","Leptocarpus tenax",45,"5534"
1994,"T8Q2","Leptocarpus tenax",25,"5534"
1994,"T8Q3","Leptocarpus tenax",18,"5534"
1994,"T8Q4","Leptocarpus tenax",5,"5534"
1994,"T8Q5","Leptocarpus tenax",20,"5534"
1994,"T8Q6","Leptocarpus tenax",47,"5534"
1994,"T8Q7","Leptocarpus tenax",11,"5534"
1999,"T1Q1","Leptocarpus tenax",27,"5534"
1999,"T1Q2","Leptocarpus tenax",0,"5534"
1999,"T1Q3","Leptocarpus tenax",0,"5534"
1999,"T1Q4","Leptocarpus tenax",0,"5534"
1999,"T1Q5","Leptocarpus tenax",0,"5534"
1999,"T1Q6","Leptocarpus tenax",0,"5534"
1999,"T1Q7","Leptocarpus tenax",0,"5534"
1999,"T2Q1","Leptocarpus tenax",41,"5534"
1999,"T2Q2","Leptocarpus tenax",0,"5534"
1999,"T2Q3","Leptocarpus tenax",0,"5534"
1999,"T2Q4","Leptocarpus tenax",61,"5534"
1999,"T2Q5","Leptocarpus tenax",13,"5534"
1999,"T2Q6","Leptocarpus tenax",0,"5534"
1999,"T2Q7","Leptocarpus tenax",56,"5534"
1999,"T3Q1","Leptocarpus tenax",0,"5534"
1999,"T3Q2","Leptocarpus tenax",0,"5534"
1999,"T3Q3","Leptocarpus tenax",0,"5534"
1999,"T3Q4","Leptocarpus tenax",0,"5534"
1999,"T3Q5","Leptocarpus tenax",0,"5534"
1999,"T3Q6","Leptocarpus tenax",0,"5534"
1999,"T3Q7","Leptocarpus tenax",0,"5534"
1999,"T4Q1","Leptocarpus tenax",0,"5534"
1999,"T4Q2","Leptocarpus tenax",0,"5534"
1999,"T4Q3","Leptocarpus tenax",0,"5534"
1999,"T4Q4","Leptocarpus tenax",44,"5534"
1999,"T4Q5","Leptocarpus tenax",78,"5534"
1999,"T4Q6","Leptocarpus tenax",0,"5534"
1999,"T4Q7","Leptocarpus tenax",0,"5534"
1999,"T5Q1","Leptocarpus tenax",11,"5534"
1999,"T5Q2","Leptocarpus tenax",0,"5534"
1999,"T5Q3","Leptocarpus tenax",0,"5534"
1999,"T5Q4","Leptocarpus tenax",2,"5534"
1999,"T5Q5","Leptocarpus tenax",30,"5534"
1999,"T5Q6","Leptocarpus tenax",12,"5534"
1999,"T5Q7","Leptocarpus tenax",12,"5534"
1999,"T6Q1","Leptocarpus tenax",0,"5534"
1999,"T6Q2","Leptocarpus tenax",9,"5534"
1999,"T6Q3","Leptocarpus tenax",0,"5534"
1999,"T6Q4","Leptocarpus tenax",0,"5534"
1999,"T6Q5","Leptocarpus tenax",0,"5534"
1999,"T6Q6","Leptocarpus tenax",27,"5534"
1999,"T6Q7","Leptocarpus tenax",21,"5534"
1999,"T7Q1","Leptocarpus tenax",16,"5534"
1999,"T7Q2","Leptocarpus tenax",10,"5534"
1999,"T7Q3","Leptocarpus tenax",3,"5534"
1999,"T7Q4","Leptocarpus tenax",5,"5534"
1999,"T7Q5","Leptocarpus tenax",37,"5534"
1999,"T7Q6","Leptocarpus tenax",3,"5534"
1999,"T7Q7","Leptocarpus tenax",15,"5534"
1999,"T8Q1","Leptocarpus tenax",14,"5534"
1999,"T8Q2","Leptocarpus tenax",6,"5534"
1999,"T8Q3","Leptocarpus tenax",10,"5534"
1999,"T8Q4","Leptocarpus tenax",4,"5534"
1999,"T8Q5","Leptocarpus tenax",10,"5534"
1999,"T8Q6","Leptocarpus tenax",17,"5534"
1999,"T8Q7","Leptocarpus tenax",5,"5534"
2002,"T1Q1","Leptocarpus tenax",34,"5534"
2002,"T1Q2","Leptocarpus tenax",0,"5534"
2002,"T1Q3","Leptocarpus tenax",10,"5534"
2002,"T1Q4","Leptocarpus tenax",0,"5534"
2002,"T1Q5","Leptocarpus tenax",0,"5534"
2002,"T1Q6","Leptocarpus tenax",0,"5534"
2002,"T1Q7","Leptocarpus tenax",0,"5534"
2002,"T2Q1","Leptocarpus tenax",67,"5534"
2002,"T2Q2","Leptocarpus tenax",0,"5534"
2002,"T2Q3","Leptocarpus tenax",0,"5534"
2002,"T2Q4","Leptocarpus tenax",78,"5534"
2002,"T2Q5","Leptocarpus tenax",7,"5534"
2002,"T2Q6","Leptocarpus tenax",0,"5534"
2002,"T2Q7","Leptocarpus tenax",52,"5534"
2002,"T3Q1","Leptocarpus tenax",0,"5534"
2002,"T3Q2","Leptocarpus tenax",0,"5534"
2002,"T3Q3","Leptocarpus tenax",0,"5534"
2002,"T3Q4","Leptocarpus tenax",0,"5534"
2002,"T3Q5","Leptocarpus tenax",0,"5534"
2002,"T3Q6","Leptocarpus tenax",0,"5534"
2002,"T3Q7","Leptocarpus tenax",0,"5534"
2002,"T4Q1","Leptocarpus tenax",0,"5534"
2002,"T4Q2","Leptocarpus tenax",0,"5534"
2002,"T4Q3","Leptocarpus tenax",0,"5534"
2002,"T4Q4","Leptocarpus tenax",8,"5534"
2002,"T4Q5","Leptocarpus tenax",52,"5534"
2002,"T4Q6","Leptocarpus tenax",0,"5534"
2002,"T4Q7","Leptocarpus tenax",0,"5534"
2002,"T5Q1","Leptocarpus tenax",24,"5534"
2002,"T5Q2","Leptocarpus tenax",0,"5534"
2002,"T5Q3","Leptocarpus tenax",0,"5534"
2002,"T5Q4","Leptocarpus tenax",0,"5534"
2002,"T5Q5","Leptocarpus tenax",7,"5534"
2002,"T5Q6","Leptocarpus tenax",2,"5534"
2002,"T5Q7","Leptocarpus tenax",13,"5534"
2002,"T6Q1","Leptocarpus tenax",0,"5534"
2002,"T6Q2","Leptocarpus tenax",42,"5534"
2002,"T6Q3","Leptocarpus tenax",0,"5534"
2002,"T6Q4","Leptocarpus tenax",0,"5534"
2002,"T6Q5","Leptocarpus tenax",0,"5534"
2002,"T6Q6","Leptocarpus tenax",39,"5534"
2002,"T6Q7","Leptocarpus tenax",26,"5534"
2002,"T7Q1","Leptocarpus tenax",10,"5534"
2002,"T7Q2","Leptocarpus tenax",3,"5534"
2002,"T7Q3","Leptocarpus tenax",6,"5534"
2002,"T7Q4","Leptocarpus tenax",6,"5534"
2002,"T7Q5","Leptocarpus tenax",25,"5534"
2002,"T7Q6","Leptocarpus tenax",1,"5534"
2002,"T7Q7","Leptocarpus tenax",9,"5534"
2002,"T8Q1","Leptocarpus tenax",7,"5534"
2002,"T8Q2","Leptocarpus tenax",6,"5534"
2002,"T8Q3","Leptocarpus tenax",16,"5534"
2002,"T8Q4","Leptocarpus tenax",1,"5534"
2002,"T8Q5","Leptocarpus tenax",7,"5534"
2002,"T8Q6","Leptocarpus tenax",13,"5534"
2002,"T8Q7","Leptocarpus tenax",4,"5534"
2007,"T1Q1","Leptocarpus tenax",16,"5534"
2007,"T1Q2","Leptocarpus tenax",0,"5534"
2007,"T1Q3","Leptocarpus tenax",12,"5534"
2007,"T1Q4","Leptocarpus tenax",0,"5534"
2007,"T1Q5","Leptocarpus tenax",0,"5534"
2007,"T1Q6","Leptocarpus tenax",0,"5534"
2007,"T1Q7","Leptocarpus tenax",0,"5534"
2007,"T2Q1","Leptocarpus tenax",35,"5534"
2007,"T2Q2","Leptocarpus tenax",0,"5534"
2007,"T2Q3","Leptocarpus tenax",0,"5534"
2007,"T2Q4","Leptocarpus tenax",36,"5534"
2007,"T2Q5","Leptocarpus tenax",17,"5534"
2007,"T2Q6","Leptocarpus tenax",1,"5534"
2007,"T2Q7","Leptocarpus tenax",24,"5534"
2007,"T3Q1","Leptocarpus tenax",0,"5534"
2007,"T3Q2","Leptocarpus tenax",0,"5534"
2007,"T3Q3","Leptocarpus tenax",0,"5534"
2007,"T3Q4","Leptocarpus tenax",0,"5534"
2007,"T3Q5","Leptocarpus tenax",0,"5534"
2007,"T3Q6","Leptocarpus tenax",0,"5534"
2007,"T3Q7","Leptocarpus tenax",0,"5534"
2007,"T4Q1","Leptocarpus tenax",0,"5534"
2007,"T4Q2","Leptocarpus tenax",0,"5534"
2007,"T4Q3","Leptocarpus tenax",0,"5534"
2007,"T4Q4","Leptocarpus tenax",2,"5534"
2007,"T4Q5","Leptocarpus tenax",19,"5534"
2007,"T4Q6","Leptocarpus tenax",0,"5534"
2007,"T4Q7","Leptocarpus tenax",0,"5534"
2007,"T5Q1","Leptocarpus tenax",37,"5534"
2007,"T5Q2","Leptocarpus tenax",0,"5534"
2007,"T5Q3","Leptocarpus tenax",0,"5534"
2007,"T5Q4","Leptocarpus tenax",0,"5534"
2007,"T5Q5","Leptocarpus tenax",0,"5534"
2007,"T5Q6","Leptocarpus tenax",0,"5534"
2007,"T5Q7","Leptocarpus tenax",2,"5534"
2007,"T6Q1","Leptocarpus tenax",0,"5534"
2007,"T6Q2","Leptocarpus tenax",75,"5534"
2007,"T6Q3","Leptocarpus tenax",0,"5534"
2007,"T6Q4","Leptocarpus tenax",0,"5534"
2007,"T6Q5","Leptocarpus tenax",0,"5534"
2007,"T6Q6","Leptocarpus tenax",0,"5534"
2007,"T6Q7","Leptocarpus tenax",1,"5534"
2007,"T7Q1","Leptocarpus tenax",2,"5534"
2007,"T7Q2","Leptocarpus tenax",7,"5534"
2007,"T7Q3","Leptocarpus tenax",0,"5534"
2007,"T7Q4","Leptocarpus tenax",0,"5534"
2007,"T7Q5","Leptocarpus tenax",6,"5534"
2007,"T7Q6","Leptocarpus tenax",0,"5534"
2007,"T7Q7","Leptocarpus tenax",1,"5534"
2007,"T8Q1","Leptocarpus tenax",8,"5534"
2007,"T8Q2","Leptocarpus tenax",11,"5534"
2007,"T8Q3","Leptocarpus tenax",19,"5534"
2007,"T8Q4","Leptocarpus tenax",0,"5534"
2007,"T8Q5","Leptocarpus tenax",10,"5534"
2007,"T8Q6","Leptocarpus tenax",2,"5534"
2007,"T8Q7","Leptocarpus tenax",1,"5534"
2011,"T1Q1","Leptocarpus tenax",19,"5534"
2011,"T1Q2","Leptocarpus tenax",0,"5534"
2011,"T1Q3","Leptocarpus tenax",27,"5534"
2011,"T1Q4","Leptocarpus tenax",0,"5534"
2011,"T1Q5","Leptocarpus tenax",0,"5534"
2011,"T1Q6","Leptocarpus tenax",0,"5534"
2011,"T1Q7","Leptocarpus tenax",0,"5534"
2011,"T2Q1","Leptocarpus tenax",44,"5534"
2011,"T2Q2","Leptocarpus tenax",0,"5534"
2011,"T2Q3","Leptocarpus tenax",0,"5534"
2011,"T2Q4","Leptocarpus tenax",68,"5534"
2011,"T2Q5","Leptocarpus tenax",44,"5534"
2011,"T2Q6","Leptocarpus tenax",16,"5534"
2011,"T2Q7","Leptocarpus tenax",0,"5534"
2011,"T3Q1","Leptocarpus tenax",3,"5534"
2011,"T3Q2","Leptocarpus tenax",0,"5534"
2011,"T3Q3","Leptocarpus tenax",0,"5534"
2011,"T3Q4","Leptocarpus tenax",0,"5534"
2011,"T3Q5","Leptocarpus tenax",0,"5534"
2011,"T3Q6","Leptocarpus tenax",0,"5534"
2011,"T3Q7","Leptocarpus tenax",0,"5534"
2011,"T4Q1","Leptocarpus tenax",0,"5534"
2011,"T4Q2","Leptocarpus tenax",0,"5534"
2011,"T4Q3","Leptocarpus tenax",0,"5534"
2011,"T4Q4","Leptocarpus tenax",5,"5534"
2011,"T4Q5","Leptocarpus tenax",4,"5534"
2011,"T4Q6","Leptocarpus tenax",0,"5534"
2011,"T4Q7","Leptocarpus tenax",0,"5534"
2011,"T5Q1","Leptocarpus tenax",50,"5534"
2011,"T5Q2","Leptocarpus tenax",0,"5534"
2011,"T5Q3","Leptocarpus tenax",0,"5534"
2011,"T5Q4","Leptocarpus tenax",0,"5534"
2011,"T5Q5","Leptocarpus tenax",0,"5534"
2011,"T5Q6","Leptocarpus tenax",0,"5534"
2011,"T5Q7","Leptocarpus tenax",15,"5534"
2011,"T6Q1","Leptocarpus tenax",0,"5534"
2011,"T6Q2","Leptocarpus tenax",78,"5534"
2011,"T6Q3","Leptocarpus tenax",0,"5534"
2011,"T6Q4","Leptocarpus tenax",10,"5534"
2011,"T6Q5","Leptocarpus tenax",0,"5534"
2011,"T6Q6","Leptocarpus tenax",0,"5534"
2011,"T6Q7","Leptocarpus tenax",22,"5534"
2011,"T7Q1","Leptocarpus tenax",4,"5534"
2011,"T7Q2","Leptocarpus tenax",4,"5534"
2011,"T7Q3","Leptocarpus tenax",0,"5534"
2011,"T7Q4","Leptocarpus tenax",0,"5534"
2011,"T7Q5","Leptocarpus tenax",0,"5534"
2011,"T7Q6","Leptocarpus tenax",0,"5534"
2011,"T7Q7","Leptocarpus tenax",0,"5534"
2011,"T8Q1","Leptocarpus tenax",6,"5534"
2011,"T8Q2","Leptocarpus tenax",16,"5534"
2011,"T8Q3","Leptocarpus tenax",2,"5534"
2011,"T8Q4","Leptocarpus tenax",0,"5534"
2011,"T8Q5","Leptocarpus tenax",0,"5534"
2011,"T8Q6","Leptocarpus tenax",0,"5534"
2011,"T8Q7","Leptocarpus tenax",0,"5534"
2014,"T1Q1","Leptocarpus tenax",5,"5534"
2014,"T1Q2","Leptocarpus tenax",0,"5534"
2014,"T1Q3","Leptocarpus tenax",12,"5534"
2014,"T1Q4","Leptocarpus tenax",0,"5534"
2014,"T1Q5","Leptocarpus tenax",0,"5534"
2014,"T1Q6","Leptocarpus tenax",0,"5534"
2014,"T1Q7","Leptocarpus tenax",0,"5534"
2014,"T2Q1","Leptocarpus tenax",4,"5534"
2014,"T2Q2","Leptocarpus tenax",0,"5534"
2014,"T2Q3","Leptocarpus tenax",0,"5534"
2014,"T2Q4","Leptocarpus tenax",14,"5534"
2014,"T2Q5","Leptocarpus tenax",25,"5534"
2014,"T2Q6","Leptocarpus tenax",2,"5534"
2014,"T2Q7","Leptocarpus tenax",1,"5534"
2014,"T3Q1","Leptocarpus tenax",0,"5534"
2014,"T3Q2","Leptocarpus tenax",0,"5534"
2014,"T3Q3","Leptocarpus tenax",0,"5534"
2014,"T3Q4","Leptocarpus tenax",0,"5534"
2014,"T3Q5","Leptocarpus tenax",0,"5534"
2014,"T3Q6","Leptocarpus tenax",0,"5534"
2014,"T3Q7","Leptocarpus tenax",0,"5534"
2014,"T4Q1","Leptocarpus tenax",0,"5534"
2014,"T4Q2","Leptocarpus tenax",0,"5534"
2014,"T4Q3","Leptocarpus tenax",0,"5534"
2014,"T4Q4","Leptocarpus tenax",0,"5534"
2014,"T4Q5","Leptocarpus tenax",0,"5534"
2014,"T4Q6","Leptocarpus tenax",0,"5534"
2014,"T4Q7","Leptocarpus tenax",0,"5534"
2014,"T5Q1","Leptocarpus tenax",22,"5534"
2014,"T5Q2","Leptocarpus tenax",0,"5534"
2014,"T5Q3","Leptocarpus tenax",0,"5534"
2014,"T5Q4","Leptocarpus tenax",0,"5534"
2014,"T5Q5","Leptocarpus tenax",0,"5534"
2014,"T5Q6","Leptocarpus tenax",5,"5534"
2014,"T5Q7","Leptocarpus tenax",1,"5534"
2014,"T6Q1","Leptocarpus tenax",18,"5534"
2014,"T6Q2","Leptocarpus tenax",32,"5534"
2014,"T6Q3","Leptocarpus tenax",0,"5534"
2014,"T6Q4","Leptocarpus tenax",7,"5534"
2014,"T6Q5","Leptocarpus tenax",0,"5534"
2014,"T6Q7","Leptocarpus tenax",10,"5534"
2014,"T7Q1","Leptocarpus tenax",0,"5534"
2014,"T7Q2","Leptocarpus tenax",0,"5534"
2014,"T7Q3","Leptocarpus tenax",0,"5534"
2014,"T7Q4","Leptocarpus tenax",0,"5534"
2014,"T7Q5","Leptocarpus tenax",0,"5534"
2014,"T7Q6","Leptocarpus tenax",0,"5534"
2014,"T7Q7","Leptocarpus tenax",0,"5534"
2014,"T8Q1","Leptocarpus tenax",4,"5534"
2014,"T8Q2","Leptocarpus tenax",12,"5534"
2014,"T8Q3","Leptocarpus tenax",8,"5534"
2014,"T8Q4","Leptocarpus tenax",0,"5534"
2014,"T8Q5","Leptocarpus tenax",0,"5534"
2014,"T8Q6","Leptocarpus tenax",0,"5534"
2014,"T8Q7","Leptocarpus tenax",0,"5534"
1990,"T1Q1","Lepyrodia scariosa",33,"5541"
1990,"T1Q2","Lepyrodia scariosa",0,"5541"
1990,"T1Q3","Lepyrodia scariosa",5,"5541"
1990,"T1Q4","Lepyrodia scariosa",0,"5541"
1990,"T1Q5","Lepyrodia scariosa",0,"5541"
1990,"T1Q6","Lepyrodia scariosa",40,"5541"
1990,"T1Q7","Lepyrodia scariosa",25,"5541"
1990,"T2Q1","Lepyrodia scariosa",0,"5541"
1990,"T2Q2","Lepyrodia scariosa",113,"5541"
1990,"T2Q3","Lepyrodia scariosa",22,"5541"
1990,"T2Q4","Lepyrodia scariosa",52,"5541"
1990,"T2Q5","Lepyrodia scariosa",52,"5541"
1990,"T2Q6","Lepyrodia scariosa",99,"5541"
1990,"T2Q7","Lepyrodia scariosa",4,"5541"
1990,"T3Q1","Lepyrodia scariosa",41,"5541"
1990,"T3Q2","Lepyrodia scariosa",38,"5541"
1990,"T3Q3","Lepyrodia scariosa",0,"5541"
1990,"T3Q4","Lepyrodia scariosa",161,"5541"
1990,"T3Q5","Lepyrodia scariosa",53,"5541"
1990,"T3Q6","Lepyrodia scariosa",0,"5541"
1990,"T3Q7","Lepyrodia scariosa",107,"5541"
1990,"T4Q1","Lepyrodia scariosa",6,"5541"
1990,"T4Q2","Lepyrodia scariosa",0,"5541"
1990,"T4Q3","Lepyrodia scariosa",19,"5541"
1990,"T4Q4","Lepyrodia scariosa",0,"5541"
1990,"T4Q5","Lepyrodia scariosa",19,"5541"
1990,"T4Q6","Lepyrodia scariosa",98,"5541"
1990,"T4Q7","Lepyrodia scariosa",34,"5541"
1990,"T5Q1","Lepyrodia scariosa",315,"5541"
1990,"T5Q2","Lepyrodia scariosa",84,"5541"
1990,"T5Q3","Lepyrodia scariosa",121,"5541"
1990,"T5Q4","Lepyrodia scariosa",0,"5541"
1990,"T5Q5","Lepyrodia scariosa",104,"5541"
1990,"T5Q6","Lepyrodia scariosa",40,"5541"
1990,"T5Q7","Lepyrodia scariosa",112,"5541"
1990,"T6Q1","Lepyrodia scariosa",38,"5541"
1990,"T6Q2","Lepyrodia scariosa",251,"5541"
1990,"T6Q3","Lepyrodia scariosa",199,"5541"
1990,"T6Q4","Lepyrodia scariosa",134,"5541"
1990,"T6Q5","Lepyrodia scariosa",162,"5541"
1990,"T6Q6","Lepyrodia scariosa",141,"5541"
1990,"T6Q7","Lepyrodia scariosa",209,"5541"
1990,"T7Q1","Lepyrodia scariosa",174,"5541"
1990,"T7Q2","Lepyrodia scariosa",104,"5541"
1990,"T7Q3","Lepyrodia scariosa",172,"5541"
