"survey_id","site_code","location_type","survey_date","time_start","time_end","observer","wind_speed","wind_dir","air_temp","cloud_cover","survey_notes","human_activity_notes","wind","precipitation","disturbances","sight_obstruct","noise_level","site_condition","non_bird_species","additional_bird_observations"
"5315","AB-19","ESCA",2010-01-08,"08:33:00","08:48:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low",NA,NA,NA
"4565","P-16","ESCA",2010-01-08,"07:53:00","08:08:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"low",NA,NA,NA
"5317","PE-11A","riparian",2010-01-08,"09:21:00","09:36:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,NA
"5318","Z-23","ESCA",2010-01-08,"10:45:00","11:00:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,NA
"4563","S-16","ESCA",2010-01-08,"11:20:00","11:35:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"low","count went 2 minutes past 4-hour post sunrise timeframe","dog, rooster",NA
"4561","PE-10B","riparian",2010-01-08,"10:14:00","10:29:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",25,"low","Construction equipment operating across berm to the north","dog","SNEG; ROPI; WCSP; LOSH; ABTO; RTHA; TUVU"
"4560","EN-4B","riparian",2010-01-09,"11:01:00","11:16:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",30,"none","except for a couple passing vehicles, it was extremely quiet",NA,"BTGN; VERD"
"4536","F-8","ESCA",2010-01-09,"09:59:00","10:14:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low","engine revving heard at proving grounds","dog, rooster","HOSP; BTGN"
"4537","I-11","ESCA",2010-01-09,"08:34:00","08:49:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low","talked to man with dog riding horse before count started; others riding in distance; all bird calls in distance and hard to hear with lt. wind","dog, desert cottontail rabbit","VERD; ANHU"
"4591","R-12","ESCA",2010-01-10,"09:27:00","09:42:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"none","mixed flocks of birds everywhere!","dog, horse","CBTH"
"5294","AA-17","ESCA",2010-01-10,"09:25:00","09:40:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",25,"low","lot to west of offices cleared of brush",NA,NA
"4538","EE-6A","riparian",2010-01-10,"08:06:00","08:21:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",30,"low","construction at site complete; some standing water in channel",NA,"CORA; GIWO; EUST; WCSP; NOHA; BTGN; RCKI; CHSP; MALL"
"5295","AC-16","ESCA",2010-01-10,"08:59:00","09:14:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"low",NA,NA,NA
"4569","T-13","ESCA",2010-01-10,"11:17:00","11:32:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"low","had conversation with adjacent homeowner after pt. was complete","dog","CBTH; NOMO"
"5293","PN-1B","riparian",2010-01-10,"08:22:00","08:37:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",30,"low",NA,NA,NA
"4606","T-11","ESCA",2010-01-10,"10:26:00","10:41:00","ShHo",NA,NA,NA,NA,"Time end and Noise level not filled out on data sheet",NA,"light","none","FALSE",20,"none",NA,NA,"SSHA"
"5381","PN-7A","riparian",2010-01-11,"09:16:00","09:31:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"none",NA,NA,NA
"5394","W-6","ESCA",2010-01-11,"10:11:00","10:26:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,"ANHU; CBTH"
"5420","X-8","ESCA",2010-01-11,"07:43:00","07:58:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"low","still a construction site",NA,NA
"5421","EN-7B","riparian",2010-01-11,"08:27:00","08:42:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low","desert",NA,NA
"4490","Q-7","ESCA",2010-01-12,"09:25:00","09:40:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,NA
"4491","L-7","ESCA",2010-01-12,"07:30:00","07:45:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"none","grazed dry desert",NA,NA
"5396","U-8","ESCA",2010-01-12,"10:12:00","10:27:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,"LBWO"
"5309","NDV-M","NDV",2010-01-14,"09:40:00","09:55:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"low",NA,NA,NA
"5300","AE-23","ESCA",2010-01-14,"11:09:00","11:22:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low","cattle present","cow, cow",NA
"5310","NDV-X","NDV",2010-01-14,"09:20:00","09:35:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low","palms trimmed",NA,NA
"5301","AD-21","ESCA",2010-01-14,"10:32:00","10:47:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"high","Construction, farm machinery",NA,NA
"5306","NDV-C","NDV",2010-01-14,"08:41:00","08:56:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"high","Dirt",NA,NA
"5308","NDV-O","NDV",2010-01-14,"10:01:00","10:16:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"high",NA,NA,NA
"5311","NDV-N","NDV",2010-01-14,"09:01:00","09:16:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"high",NA,NA,NA
"4558","V-13","ESCA",2010-01-15,"09:14:00","09:29:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"low","quiet except for custodian sweeping and pushing trash can around courtyard; did survey between classes",NA,NA
"4557","V-16","ESCA",2010-01-15,"10:37:00","10:52:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",40,"low","all flocks of fly through EUST travelling due west","dog","EUCD"
"4566","V-14","ESCA",2010-01-15,"08:00:00","08:15:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"high","constant traffic noise from Northern",NA,"GIWO"
"4532","U-13","ESCA",2010-01-16,"09:21:00","09:36:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",25,"none",NA,"coyote","GIFL; BTGN; WCSP; SAGS; GAQU"
"4600","EE-7C","riparian",2010-01-16,"08:04:00","08:19:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low",NA,"dog","HOFI; ROPI"
"4578","U-12","ESCA",2010-01-16,"11:21:00","11:36:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"low","count went 4 minutes past 4-hour time limit; had to let funeral procession leave parking lot before starting; gas powered lawn equipment making noise during pt","dog","AMKE; VERD; ORJU"
"4590","PE-13A","riparian",2010-01-16,"10:27:00","10:42:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",35,"low","standing water present; basin has had veg clearing and four new cottonwood have been planted; people talking on trail and one overhead helicopter","dog","WCSP"
"4489","O-9","ESCA",2010-01-17,"08:26:00","08:41:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,NA
"5384","V-18","ESCA",2010-01-18,"10:15:00","10:30:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"low",NA,"dog",NA
"5393","EE-15A","riparian",2010-01-18,"09:16:00","09:31:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"high","most of the trees and brush have been cut down",NA,NA
"4504","V-20","ESCA",2010-01-18,"08:10:00","08:25:00","EmMo",NA,NA,NA,NA,NA,NA,"none","light_rain","FALSE",0,"low",NA,"jack rabbit",NA
"5395","Y-19","ESCA",2010-01-18,"09:52:00","10:08:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"low",NA,"cat, dog",NA
"5417","AB-19","ESCA",2010-01-19,"10:19:00","10:34:00","EmMo",NA,NA,NA,NA,"precipitation not recorded",NA,"gusts","none","FALSE",20,"low",NA,NA,NA
"5431","PE-11A","riparian",2010-01-19,"09:48:00","10:04:00","EmMo",NA,NA,NA,NA,"no explanation of 16min count",NA,"gusts","none","FALSE",0,"high",NA,NA,"RWBL"
"5429","AA-20","ESCA",2010-01-19,"07:54:00","08:09:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"high","so loud here!",NA,NA
"5419","Z-23","ESCA",2010-01-19,"08:53:00","09:08:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",30,"low",NA,"dog",NA
"4493","X-18","ESCA",2010-01-20,"08:11:00","08:26:00","EmMo",NA,NA,NA,NA,"no note explaining high noise level",NA,"light","none","FALSE",15,"high",NA,NA,NA
"4492","W-17","ESCA",2010-01-20,"09:49:00","10:04:00","EmMo",NA,NA,NA,NA,"no note explaining high noise level",NA,"light","none","FALSE",25,"high",NA,NA,NA
"5410","W-15","ESCA",2010-01-20,"09:03:00","09:18:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"high",NA,"dog",NA
"5409","PE-1D","riparian",2010-01-20,"07:33:00","07:48:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"high",NA,NA,"AMWI; NSHO"
"5299","W-6","ESCA",2010-01-23,"08:34:00","08:49:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low","after heavy winter storm; fog to north",NA,NA
"5298","EN-7B","riparian",2010-01-23,"09:16:00","09:31:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"high","Flooded out; creek still high; fog","coyote",NA
"4595","PN-1B","riparian",2010-01-23,"10:36:00","10:51:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",30,"none","Salt River flowing heavily due to SRP releases upstream after week of heavy rain","dog","BLPH; ROWR; RCKI; WCSP; MODO; DCCO; LBWO; CORA"
"4582","AA-17","ESCA",2010-01-23,"08:03:00","08:18:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",45,"high","Cloudy and soggy from previous week of heavy rain; approx 50 MODO flew from site upon arrival; traffic noise from McKellips Road","dog","ANHU; AUWA; ROPI; RFLO"
"5296","U-8","ESCA",2010-01-23,"11:28:00","11:43:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,NA
"4581","AC-16","ESCA",2010-01-23,"09:06:00","09:21:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"low","soggy from previous week of heavy rain; apache helicopter buzzed low overhead at end of count","desert cottontail rabbit","ANHU"
"5297","PN-7A","riparian",2010-01-23,"10:14:00","10:29:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"high","Flooded; Creek running high; burned fog to north prior to flood",NA,"CACW; CBTH; LBWO; CORA; HOSP; EUST; BETH; GIWO; MODO; BTSP"
"5307","T-19","ESCA",2010-01-24,"11:14:00","11:29:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"high",NA,NA,NA
"5304","I-17","ESCA",2010-01-24,"09:15:00","09:30:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"high","water in drainage",NA,NA
"4574","AB-19","ESCA",2010-01-24,"10:17:00","10:32:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",40,"low",NA,NA,"AMKE; SSHA"
"4573","AA-20","ESCA",2010-01-24,"09:26:00","09:41:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"high","ground soggy from previous week of rain; traffic contributed to high noise level","dog","GIWO; ANHU"
"4597","Z-23","ESCA",2010-01-24,"08:11:00","08:31:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",35,"low","cold with frost on roofs and cars; had to briefly pause survey a couple of times to chat with people walking their dogs; UNDU over golf course in distance","dog","MODO; UNDU"
"5343","M-16","ESCA",2010-01-24,"08:32:00","08:47:00","KaLa",NA,NA,NA,NA,"data sheet lists site as M-15, identified and entered as M-16 by deduction",NA,"none","none","FALSE",0,"low",NA,NA,NA
"5305","G-15","ESCA",2010-01-24,"09:55:00","10:10:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,"GIWO"
"4503","PN-1B","riparian",2010-01-25,"09:18:00","09:33:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",2,"low",NA,NA,NA
"5397","AC-16","ESCA",2010-01-25,"08:19:00","08:34:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",20,"high",NA,NA,NA
"5314","PE-10B","riparian",2010-01-25,"09:57:00","10:12:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low",NA,NA,"NOCA; AMKE; CAEG; BLPH; EUCD; ROPI"
"4498","AA-17","ESCA",2010-01-25,"07:39:00","07:54:00","EmMo",NA,NA,NA,NA,"no note explaining high noise level",NA,"light","none","FALSE",10,"high","cold!",NA,NA
"5289","S-16","ESCA",2010-01-25,"11:06:00","11:19:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",50,"high",NA,NA,NA
"5221","P-18","ESCA",2010-01-25,"09:16:00","09:31:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,NA
"5220","P-16","ESCA",2010-01-25,"08:47:00","09:02:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low",NA,NA,NA
"4598","W-15","ESCA",2010-01-26,"08:01:00","08:16:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",25,"none","neighbor's two dogs running the streets during count; small flock of approx 15 AMRO landing in nearby tree after count","dog, desert cottontail rabbit","AMRO"
"5290","I-11","ESCA",2010-01-26,"08:46:00","09:01:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"high",NA,NA,"GIFL; BTGN; BTSP"
"4533","PE-11A","riparian",2010-01-26,"11:13:00","11:28:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",25,"low","Standing water in gazebo due to recent rains; one CAGO had ""B31"" neck tag","dog","TUVU; CANG; NSHO; RLHA; GREG; RWBL; BEKI; RFLO"
"5302","F-8","ESCA",2010-01-26,"10:21:00","10:36:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,NA
"5312","EN-4B","riparian",2010-01-26,"10:57:00","11:12:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low","flood this week; road ""closed""",NA,NA
"4596","Y-19","ESCA",2010-01-26,"10:04:00","10:19:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",45,"low",NA,"dog","AMCO; VERD"
"4572","W-17","ESCA",2010-01-26,"09:03:00","09:18:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",40,"low","Phoenix Greyhound park closed permanently; front entrance is now fenced off but can still get approx 15m feet of birding point; some noise from airport and railroad",NA,NA
"5403","NDV-O","NDV",2010-01-27,"09:26:00","09:41:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"high",NA,NA,NA
"5303","N-12","ESCA",2010-01-27,"11:08:00","11:23:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",25,"high",NA,NA,NA
"5382","NDV-C","NDV",2010-01-27,"09:50:00","10:05:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"high",NA,NA,NA
"5392","AE-23","ESCA",2010-01-27,"08:21:00","08:36:00","EmMo",NA,NA,NA,NA,"date not recorded but likely on same day as others in grouping; wind recorded as ""gusts/light wind""; noise not recorded",NA,"gusts","none","FALSE",0,"none",NA,"dog, rabbit",NA
"5398","NDV-X","NDV",2010-01-27,"10:11:00","10:26:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"high",NA,NA,NA
"5399","NDV-N","NDV",2010-01-27,"10:32:00","10:47:00","EmMo",NA,NA,NA,NA,NA,NA,"light","light_rain","FALSE",0,"high","I continued after 3hrs of counts b/c weather was cool and birds active",NA,NA
"5400","AD-21","ESCA",2010-01-27,"07:33:00","07:48:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"high",NA,NA,NA
"5402","NDV-M","NDV",2010-01-27,"09:03:00","09:18:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"high",NA,"dog, cat",NA
"4534","EE-15A","riparian",2010-01-29,"09:51:00","10:06:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",20,"low","major dregging and veg removal has occurred; thicket of remaining trees; found out later flagging talked to ADOT maintenance supervisor at length after pt.; prob related to veg removal instead",NA,"UNWR; SOSP; PBGR; OSPR; AMWI; GIWO; AMKE"
"5405","PN-2A","riparian",2010-01-29,"08:47:00","09:02:00","EmMo",NA,NA,NA,NA,"Fell on my ass in the mud on my way to point! :( I did this point 15m S as it was under water.",NA,"none","none","FALSE",20,"low","count done 15m south of usual point which was flooded",NA,NA
"5406","AD-10","ESCA",2010-01-29,"09:34:00","09:49:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,NA
"5430","AF-12","ESCA",2010-01-29,"07:49:00","08:04:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,NA
"4588","PE-1D","riparian",2010-01-30,"07:58:00","08:13:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","TRUE",25,"high","Signs of major inundation at pt; used GPS to locate point; dredging occurring across river contributed to high noise level",NA,"RCKI; NOFL; GRHE; AUWA; AMCO; GREG; SNEG; SOSP"
"4541","X-18","ESCA",2010-01-30,"08:58:00","09:13:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"high","hum from AC on adjacent building contributed to high noise level","dog",NA
"4602","V-20","ESCA",2010-01-30,"11:17:00","11:32:00","ShHo",NA,NA,NA,NA,"count went 6 minutes pas 4-hour post sunrise time limit",NA,"light","none","FALSE",20,"low","quiet except a few overhead jets","jack rabbit","RTHA; CACW; GIFL; HOFI; ANHU"
"5218","EE-7C","riparian",2010-01-31,"09:32:00","09:47:00","KaLa",NA,NA,NA,NA,"no date on sheet",NA,"none","none","FALSE",0,"high","Cave Creek running and loud",NA,NA
"5219","PE-13A","riparian",2010-01-31,"10:02:00","10:17:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"low","many walkers",NA,NA
"5216","U-12","ESCA",2010-01-31,"08:15:00","08:30:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low",NA,NA,NA
"5217","U-13","ESCA",2010-01-31,"08:56:00","09:11:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"low",NA,NA,"BTSP"
"4497","EN-4B","riparian",2010-02-01,"09:08:00","09:23:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,NA
"4500","N-12","ESCA",2010-02-01,"10:16:00","10:31:00","EmMo",NA,NA,NA,NA,"no note explaining high noise level",NA,"none","none","FALSE",25,"high",NA,"dog",NA
"4494","F-8","ESCA",2010-02-01,"09:49:00","10:04:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,"dog, rooster",NA
"4496","I-11","ESCA",2010-02-01,"08:08:00","08:23:00","EmMo",NA,NA,NA,NA,"no note explaining high noise leve",NA,"none","none","FALSE",0,"high",NA,NA,NA
"4601","W-6","ESCA",2010-02-02,"08:27:00","08:42:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low","quiet so able to hear lots of bird calls in distance","dog, coyote, rooster",NA
"5408","T-19","ESCA",2010-02-02,"10:15:00","10:30:00","EmMo",NA,NA,NA,NA,"all site parameters not recorded on data sheet",NA,NA,NA,NA,NA,NA,NA,"cat",NA
"4495","I-17","ESCA",2010-02-02,"08:24:00","08:39:00","EmMo",NA,NA,NA,NA,"no note explaining high noise level",NA,"light","none","FALSE",0,"high",NA,NA,NA
"4568","PN-7A","riparian",2010-02-02,"11:04:00","11:19:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",35,"high","adjacent riffle flow on Cave Creek; signs of major flooding including veg removal & sediment deposition at point; birded on slate slab approx 9m from GPS point made hearing calls difficult.",NA,"ABTO; GIWO; ANHU; BTSP; GHOW"
"4570","EN-7B","riparian",2010-02-02,"09:31:00","09:46:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"high","steady noise from adjacent riffle in cave creek made hearing calls difficult; signs of major flooding from recent storms; major erosion and veg removal near point; birded on new bank approx 9m from GPS point",NA,"CORA; ABTO; AUWA"
"5383","G-15","ESCA",2010-02-02,"09:00:00","09:15:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,NA
"4499","M-16","ESCA",2010-02-02,"07:44:00","07:59:00","EmMo",NA,NA,NA,NA,"no note explaining high noise level",NA,"light","none","TRUE",5,"high","ranch manager stopped to talk in last 30 sec. of count; did not affect noise level",NA,NA
"4603","Q-7","ESCA",2010-02-05,"11:05:00","11:20:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"high","constant traffic noise & overhead prop planes made hearing distance calls difficult",NA,"UNSP; ANHU; SAPH; GIWO"
"4607","L-7","ESCA",2010-02-05,"08:21:00","08:36:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"none","very quiet",NA,"VERD; BTSP; BHCO; HOLA"
"4531","O-9","ESCA",2010-02-05,"09:42:00","09:57:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,"MODO"
"4604","NDV-X","NDV",2010-02-06,"08:15:00","08:30:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",NA,"high","loud jet noise from adjacent airport","cat","VERD"
"4567","NDV-O","NDV",2010-02-06,"08:47:00","09:02:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"low","brief jet noise from adjacent airport","dog, cat","ROPI; GIWO"
"4530","AD-21","ESCA",2010-02-06,"11:04:00","11:19:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"low","site under construction with widening of Williams Field Road; suprisingly quiet on weekend compared to weekday rush hour",NA,"NRWS"
"4575","NDV-N","NDV",2010-02-06,"10:05:00","10:32:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","TRUE",10,"low","brief jet noise from adjacent airport; had to extend cound by 12 minutes due to interuptions by local neighborhood kids and a resident who stopped by to talk",NA,"CBTH"
"4605","NDV-M","NDV",2010-02-06,"07:40:00","07:55:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",NA,"low",NA,"dog","GAQU; CBTH"
"4576","NDV-C","NDV",2010-02-06,"09:32:00","09:47:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"low",NA,"dog",NA
"4501","S-16","ESCA",2010-02-09,"09:57:00","10:12:00","EmMo",NA,NA,NA,NA,"no note explaining high noise level",NA,"light","none","FALSE",20,"high",NA,NA,NA
"5425","P-16","ESCA",2010-02-09,"07:46:00","08:01:00","EmMo",NA,NA,NA,NA,NA,NA,"none","none","TRUE",5,"low","passing woman said ""hello""","dog","INDO"
"4577","U-8","ESCA",2010-02-09,"07:54:00","08:09:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,"LBWO; CORA; EUST; PHAI; BTGN; AUWA"
"5424","PE-10B","riparian",2010-02-09,"09:09:00","09:24:00","EmMo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"high",NA,NA,"BLPH"
"4539","X-8","ESCA",2010-02-09,"09:19:00","09:34:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low","birded at fire hydrant appox. 30m from GPS point; quiet except for overhead jet/prop plane noise & contractors driving nearby",NA,"RTHA"
"4540","AE-23","ESCA",2010-02-09,"11:20:00","11:41:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","TRUE",25,"high","Started 2mins past 4-hr limit; lots of vehicle/human activity at 2 adjacent homes; had to pause pt. 6 min while talking with neighbors","cow, desert cottontail rabbit","GRRO"
"5423","P-18","ESCA",2010-02-09,"08:21:00","08:36:00","EmMo",NA,NA,NA,NA,"additional BUOW not visible from point",NA,"light","none","FALSE",0,"low",NA,NA,"BUOW"
"4535","T-19","ESCA",2010-02-11,"09:40:00","09:55:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"high","traffic on Baseline constant & loud; ACWO seen here on previous unrelated visit to site","dog","ANHU; CBTH"
"4571","V-18","ESCA",2010-02-11,"10:40:00","10:55:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","TRUE",25,"low","quiet except for two tractors together passing with trees; potted trees and dumpster partially obstructing view","rooster, dog",NA
"5187","AF-12","ESCA",2010-02-11,"09:00:00","09:15:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low","Greening up!","coyote","PHAI; WEME"
"5188","PN-2A","riparian",2010-02-11,"09:45:00","10:00:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",NA,"low","water over beach",NA,"AMPI; EUCD; NOCA"
"4580","N-12","ESCA",2010-02-11,"08:09:00","08:24:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",25,"high","morning traffic on Bullard and Port au Prince was constant and loud",NA,NA
"5185","AD-10","ESCA",2010-02-11,"10:28:00","10:43:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,NA
"5212","V-13","ESCA",2010-02-12,"08:12:00","08:27:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",25,"high",NA,NA,NA
"4585","AD-10","ESCA",2010-02-12,"08:12:00","08:27:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",25,"low","distant traffic & overhead jet noise","coyote","BTGN; ABTO"
"4594","AF-12","ESCA",2010-02-12,"10:58:00","11:13:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"high","lots of overhead helicopter and prop plane noise; other AMRO seen on drive in","antelope ground squirrel",NA
"5215","V-18","ESCA",2010-02-12,"10:02:00","10:17:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"high",NA,NA,NA
"4592","PN-2A","riparian",2010-02-12,"09:30:00","09:45:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",55,"none","birded aprrox 15m from GPS pt. under canopy because pt under water due to high flow; quiet except for distant jet/prop plane noise","rock squirrel","NOHA; RWBL; ABTO; NOFL; ANHU; GAQU; VERD; LBWO; KILL; PHAI; NRWS; AUWA"
"5214","V-16","ESCA",2010-02-12,"09:09:00","09:24:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",20,"high",NA,NA,NA
"5213","V-14","ESCA",2010-02-12,"08:38:00","08:53:00","KaLa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"low",NA,NA,NA
"5181","Q-7","ESCA",2010-02-18,"10:53:00","11:08:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"high",NA,NA,NA
"5183","L-7","ESCA",2010-02-18,"08:17:00","08:32:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,"SATH; PHAI"
"5184","O-9","ESCA",2010-02-18,"09:46:00","10:01:00","KaLa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,NA,"SAGS"
