YEAR,SQUARE,SITE_ID,SAMPLE_DATE,SPECIES_CODE,NAME,ABUNDANCE,LC07,LC07_NUM,EZ_DESC_07,COUNTRY,COUNTY07
2007,DOASNU,1,27-Sep-07,22120401,"Glossiphonia complanata (Linnaeus, 1758)",44,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,DOASNU,1,27-Sep-07,20000000,Oligochaeta,88,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,DOASNU,1,27-Sep-07,17130200,Pisidium sp.,36,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,DOASNU,1,27-Sep-07,16220602,"Radix balthica (Linnaeus, 1758)",244,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,DOASNU,1,27-Sep-07,36110202,"Proasellus meridianus (Racovitza, 1919)",2,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,DOASNU,1,27-Sep-07,43610910,Sigara (Sigara) sp.,1,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,DOASNU,1,27-Sep-07,45142Z00,Agabus group,2,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,DOASNU,1,27-Sep-07,50830400,Hydrellia sp.,8,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,DOASNU,1,27-Sep-07,16220105,"Lymnaea stagnalis (Linnaeus, 1758)",2,11e,11,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,50400000,Chironomidae,6,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,50210Z00,Pericoma group,1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,45142009,"Agabus didymus (Olivier, 1795)",1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,45110311,"Haliplus lineatocollis (Marsham, 1802)",6,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,45110300,Haliplus sp.,2,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,4051020Z,Caenis luctuosa group,1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,40120301,"Cloeon dipterum (Linnaeus, 1761)",1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,37140206,"Gammarus pulex (Linnaeus, 1758)",23,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,22310101,"Erpobdella octoculata (Linnaeus, 1758)",1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,22120701,"Helobdella stagnalis (Linnaeus, 1758)",1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,22120401,"Glossiphonia complanata (Linnaeus, 1758)",5,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,17130200,Pisidium sp.,49,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,16230200,Anisus sp.,1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,16220602,"Radix balthica (Linnaeus, 1758)",22,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,0511020Z,Polycelis nigra group,2,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,22110101,"Piscicola geometra (Linnaeus, 1761)",1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,37130101,"Crangonyx pseudogracilis Bousfield, 1958",2,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,42140101,"Calopteryx splendens (Harris, 1782)",1,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,TJPYWU,1,18-Oct-07,45142100,Ilybius sp.,2,12e,12,Easterly lowlands (England),ENG,Lincolnshire
2007,VCQDRX,1,11-Oct-07,5071X000,Clinocerinae,5,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,50400000,Chironomidae,9,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,501Z0000,"Tipulidae (including Limoniidae, Cylindroto",2,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,48240402,"Plectrocnemia conspersa (Curtis, 1834)",5,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,48240400,Plectrocnemia sp.,1,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,45142Z00,Agabus group,2,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,41130103,"Leuctra hippopus Kempny, 1899",17,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,41130101,"Leuctra fusca (Linnaeus, 1758)",1,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,41120400,Nemoura sp.,3,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,20000000,Oligochaeta,9,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,45140826,"Hydroporus pubescens (Gyllenhal, 1808)",1,18e,20,Uplands (England),ENG,South Yorkshire
2007,VCQDRX,1,11-Oct-07,483Z0000,Limnephilidae (including Apataniidae),5,18e,20,Uplands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,50400000,Chironomidae,1179,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,50350000,Ceratopogonidae,10,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,50310000,Dixidae,1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,50140500,Dicranota sp.,25,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,50134900,Rhypholophus sp.,1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,50132100,Eloeophila sp.,2,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,48210200,Wormaldia sp.,3,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,45630101,"Elmis aenea (Müller, 1806)",5,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,45510Z00,Elodes group,1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,45510300,Cyphon sp.,1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,45410205,"Hydraena palustris Erichson, 1837",1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,45142Z00,Agabus group,1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,43220100,Velia sp.,2,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,41210401,"Isoperla grammatica (Poda, 1761)",6,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,41130106,"Leuctra nigra (Olivier, 1811)",1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,41130103,"Leuctra hippopus Kempny, 1899",4,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,40120501,"Alainites muticus (Linnaeus, 1758)",1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,40120111,"Baetis vernus Curtis, 1834",15,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",8,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,22120401,"Glossiphonia complanata (Linnaeus, 1758)",1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,20000000,Oligochaeta,45,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,17130200,Pisidium sp.,1,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",13,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,50210Z00,Pericoma group,2,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,40210301,"Habrophlebia fusca (Curtis, 1834)",100,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",2,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,48240402,"Plectrocnemia conspersa (Curtis, 1834)",3,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,NBXWRU,1,05-Jun-07,37140206,"Gammarus pulex (Linnaeus, 1758)",432,10e,10,Westerly lowlands (England),ENG,South Yorkshire
2007,OSGDGJ,1,03-Oct-07,50820000,Sciomyzidae,4,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,50800000,Cyclorrhapha,1,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,50400000,Chironomidae,236,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,49110401,"Cataclysta lemnata (Linnaeus, 1758)",1,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,48310500,Phryganea sp.,7,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,45351304,"Anacaena lutescens (Stephens, 1829)",1,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,45140614,"Hygrotus (Hygrotus) versicolor (Schaller, 1",2,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,45110300,Haliplus sp.,3,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,43610Z00,Sigara group,88,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,43610910,Sigara (Sigara) sp.,158,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,43510101,"Notonecta glauca Linnaeus, 1758",6,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,43210100,Hydrometra sp.,1,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,42120000,Coenagrionidae,6,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,37140206,"Gammarus pulex (Linnaeus, 1758)",1,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,37130101,"Crangonyx pseudogracilis Bousfield, 1958",124,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,36110101,"Asellus aquaticus (Linnaeus, 1758)",1368,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,22120701,"Helobdella stagnalis (Linnaeus, 1758)",13,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,22120201,"Theromyzon tessulatum (O.F.Müller, 1774)",1,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,20000000,Oligochaeta,1032,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,16230221,"Anisus (Disculifer) vortex (Linnaeus, 1758)",366,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,16230211,"Anisus (Anisus) leucostoma (Millet, 1813)",18,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,16230200,Anisus sp.,485,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,16230110,Planorbis (Planorbis) sp.,64,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,16220602,"Radix balthica (Linnaeus, 1758)",4,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,16160121,"Bithynia (Codiella) leachii (Sheppard, 1823",64,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,16160111,"Bithynia (Bithynia) tentaculata (Linnaeus,",88,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,0512010Z,Dugesia polychroa group,11,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,17130Z00,Sphaerium group,4,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,22120801,"Alboglossiphonia heteroclita (Linnaeus, 176",5,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,40120301,"Cloeon dipterum (Linnaeus, 1761)",1,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,16130131,"Valvata (Cincinna) piscinalis (O.F. Müller,",924,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,45330168,"Helophorus (Helophorus) minutus Fabricius,",17,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,OSGDGJ,1,03-Oct-07,50110Z00,Tipula group,1,9e,9,Easterly lowlands (England),ENG,North Lincolnshire Unitary Authority
2007,NQYHWK,2,04-Jul-07,50400000,Chironomidae,13,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,50130000,Limoniidae,1,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,50110Z00,Tipula group,2,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,48341301,"Chaetopteryx villosa (Fabricius, 1798)",1,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,48240400,Plectrocnemia sp.,2,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,45142Z00,Agabus group,6,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,45140811,"Hydroporus gyllenhalii Schiødte, 1841",1,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,20000000,Oligochaeta,11,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,48240403,"Plectrocnemia geniculata McLachlan, 1871",11,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,5036032Z,Simulium (Nevermannia) cryophilum group,12,17e,16,Uplands (England),ENG,West Yorkshire
2007,NQYHWK,2,04-Jul-07,4112040Z,Nemoura cambrica group,10,17e,16,Uplands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,507Z0000,Empididae (including Stilpon sp.),1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,5071YW00,Chelifera group,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,5071X000,Clinocerinae,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,50360381,"Simulium (Simulium) argyreatum Meigen, 1838",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,5036032Z,Simulium (Nevermannia) cryophilum group,91,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,50350000,Ceratopogonidae,3,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,50140500,Dicranota sp.,13,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,50132600,Pilaria sp.,3,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,50132100,Eloeophila sp.,2,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48380101,"Odontocerum albicorne (Scopoli, 1763)",35,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48370201,Sericostoma personatum (Spence in Kirby & S,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48360101,"Beraea maurus (Curtis, 1834)",4,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48341301,"Chaetopteryx villosa (Fabricius, 1798)",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48341101,"Potamophylax cingulatus (Stephens, 1837)",2,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48341100,Potamophylax sp.,5,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48340601,"Halesus digitatus (Schrank, 1781)",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48250301,"Diplectrona felix McLachlan, 1878",10,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48250206,"Hydropsyche instabilis (Curtis, 1834)",52,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48240402,"Plectrocnemia conspersa (Curtis, 1834)",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48210101,"Philopotamus montanus (Donovan, 1813)",2,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48110101,"Rhyacophila dorsalis (Curtis, 1834)",18,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48110100,Rhyacophila sp.,7,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,45510Z00,Elodes group,25,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,45410202,"Hydraena gracilis Germar, 1824",4,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",4,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,41130106,"Leuctra nigra (Olivier, 1811)",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,41130101,"Leuctra fusca (Linnaeus, 1758)",130,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,41130100,Leuctra sp.,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,41120202,"Amphinemura sulcicollis (Stephens, 1836)",4,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,41120103,"Protonemura praecox (Morton, 1894)",2,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,40410201,"Serratella ignita (Poda, 1761)",7,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,40320101,"Ephemera danica Müller, 1764",4,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,40130400,Ecdyonurus sp.,7,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,40130100,Rhithrogena sp.,11,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,40120501,"Alainites muticus (Linnaeus, 1758)",81,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,37140206,"Gammarus pulex (Linnaeus, 1758)",49,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,20000000,Oligochaeta,28,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,17130200,Pisidium sp.,16,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,5110201,"Polycelis felina (Dalyell, 1814)",5,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,45630101,"Elmis aenea (Müller, 1806)",4,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48210200,Wormaldia sp.,4,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,48350000,Goeridae,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,50110339,"Tipula (Savtshenkia) rufina Meigen, 1818",2,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,41210401,"Isoperla grammatica (Poda, 1761)",9,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,50210Z00,Pericoma group,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,50400000,Chironomidae,89,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",15,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,40210200,Paraleptophlebia sp.,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,SURVKO,1,02-Jul-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",141,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,HHNXYQ,1,12-Jun-07,5071YW00,Chelifera group,1,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,50400000,Chironomidae,3,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,50140500,Dicranota sp.,1,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,48240402,"Plectrocnemia conspersa (Curtis, 1834)",5,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,45330162,"Helophorus (Helophorus) flavipes Fabricius,",3,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,45330152,Helophorus (Rhopalohelophorus) brevipalpis,2,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,45330100,Helophorus sp.,1,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,43220111,"Velia (Plesiovelia) caprai Tamanini, 1947",23,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,43220100,Velia sp.,50,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",4,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,20000000,Oligochaeta,3,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,41130101,"Leuctra fusca (Linnaeus, 1758)",2,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,45142011,"Agabus guttatus (Paykull, 1798)",1,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,45351302,"Anacaena globulus (Paykull, 1829)",1,18e,20,Uplands (England),ENG,Lancashire
2007,HHNXYQ,1,12-Jun-07,50510000,Bibionidae,4,18e,20,Uplands (England),ENG,Lancashire
2007,XTIHBS,1,20-Jun-07,22120401,"Glossiphonia complanata (Linnaeus, 1758)",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,45142009,"Agabus didymus (Olivier, 1795)",2,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,50210Z00,Pericoma group,3,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,50350000,Ceratopogonidae,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,501Z0000,"Tipulidae (including Limoniidae, Cylindroto",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,45410202,"Hydraena gracilis Germar, 1824",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,45330152,Helophorus (Rhopalohelophorus) brevipalpis,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,40120111,"Baetis vernus Curtis, 1834",94,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",113,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,37140206,"Gammarus pulex (Linnaeus, 1758)",16,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,36110101,"Asellus aquaticus (Linnaeus, 1758)",156,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,22310101,"Erpobdella octoculata (Linnaeus, 1758)",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,22310000,Erpobdellidae,2,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,22120701,"Helobdella stagnalis (Linnaeus, 1758)",1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,20000000,Oligochaeta,351,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,16220000,Lymnaeidae,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",10,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,50720000,Dolichopodidae,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,5071X000,Clinocerinae,1,10e,10,Westerly lowlands (England),ENG,West Yorkshire
2007,XTIHBS,1,20-Jun-07,50400000,Chironomidae,62,10e,10,Westerly lowlands (England),ENG,West Yorkshire
