Date	Site	Exposure	Transect #	Tidal Height	Anthopleura elegantissima	Anthopleura xanthogrammica	Balanus crenatus	Balanus glandula	Bryozoa spp	Cnemidocarpa finmarkiensis	Cthamalus dalli	Halichondria spp	Haliclona spp	Hydrozoa spp	Membraniporta membranacea	Mytilus californianus	Mytilus spp	Ophlitaspongia pennata	Pollicipes polymerus	Schizoporella unicornis	Semibalanus cariosus	Serpula vermicularis	Spirorbis spp	Sponges	Tunicates
"01-Aug-01"	"Wizard"	"Sheltered"	"2"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"2"	2	2	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"2"	2.5	0	0	0	19	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"2"	3	0	0	0	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"2"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"3"	0.5	0	0	26	0	3	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"3"	1	0	0	1	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"3"	1.5	0	0	0	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"3"	2	1	0	0	7	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"3"	2.5	0	0	0	25	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"3"	3	0	0	0	44	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"3"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"4"	0.5	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"4"	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"4"	1.5	2	0	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"4"	2	0	0	0	17	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"4"	2.5	0	0	0	58	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"4"	3	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"4"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"5"	0.5	0	0	1	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"5"	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"5"	1.5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"5"	2	3	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"5"	2.5	0	0	0	36	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"5"	3	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"5"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"6"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"6"	1	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"6"	1.5	2	0	40	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"6"	2	2	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	12	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"6"	2.5	0	0	0	60	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"6"	3	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"6"	3.5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"7"	0.5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"7"	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	8	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"7"	1.5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"7"	2	4	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	5	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"7"	2.5	0	0	0	60	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"7"	3	0	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"7"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"8"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"8"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"8"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"8"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"8"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"8"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"8"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"9"	0.5	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"9"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"9"	1.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"9"	2	4	0	0	7	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"9"	2.5	0	0	0	70	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"9"	3	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-01"	"Wizard"	"Sheltered"	"9"	3.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"1"	0.5	0	0	0	0	7	0	5	0	0	5	10	0	0	0	0	15	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"1"	1	0	0	0	0	0	0	70	2	0	0	5	0	0	3	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"1"	1.5	1	0	0	0	0	0	33	0	0	0	71	0	0	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"1"	2	2	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"1"	2.5	6	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"1"	3	0	0	0	2	0	0	0	0	0	0	0	23	0	0	2	0	30	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"1"	3.5	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"10"	0.5	0	0	0	0	8	0	0	0	0	0	12	0	0	0	0	5	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"10"	1	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"10"	1.5	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"10"	2	7	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	7	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"10"	2.5	2	1	0	8	0	0	0	0	0	0	0	93	0	0	0	0	2	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"10"	3	0	0	0	54	0	0	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"10"	3.5	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"2"	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"2"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"2"	1.5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"2"	2	7	7	0	0	0	0	0	0	0	0	0	7	0	18	0	0	14	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"2"	2.5	2	0	0	0	0	0	0	0	0	0	0	100	0	0	4	0	8	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"2"	3	0	0	0	15	0	0	0	0	0	0	0	44	0	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"2"	3.5	0	0	0	42	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"3"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"3"	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"3"	1.5	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"3"	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"3"	2.5	2	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	60	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"3"	3	2	0	0	80	0	0	0	0	0	0	0	1	0	0	5	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"3"	3.5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"4"	0.5	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"4"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"4"	1.5	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"4"	2	7	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"4"	2.5	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"4"	3	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"4"	3.5	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"5"	0.5	0	0	0	0	15	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"5"	1	0	0	3	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
"01-Aug-02"	"Wizard"	"Exposed"	"5"	1.5	0	0	0	0	7	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"5"	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"5"	2.5	6	0	0	0	0	0	0	1	1	0	0	7	4	0	1	0	5	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"5"	3	1	0	0	10	0	0	0	0	0	0	0	15	3	0	0	0	25	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"5"	3.5	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"6"	0.5	0	0	0	0	0	0	3	0	0	4	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"6"	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"6"	1.5	8	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"6"	2	10	0	0	0	0	0	1	0	0	0	0	10	40	0	1	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"6"	2.5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	20	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"6"	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"6"	3.5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"7"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"7"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"7"	1.5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"7"	2	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"7"	2.5	0	0	0	2	0	0	0	0	0	0	0	100	0	0	1	0	23	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"7"	3	0	0	0	3	0	0	0	0	0	0	0	5	0	0	1	0	30	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"7"	3.5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"8"	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"8"	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"8"	1.5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"8"	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"8"	2.5	1	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"8"	3	2	0	0	1	0	0	0	0	0	0	0	21	0	0	14	0	17	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"8"	3.5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"9"	0.5	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"9"	1	0	0	4	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"9"	1.5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"9"	2	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"9"	2.5	3	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	5	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"9"	3	0	0	0	10	0	0	0	0	0	0	0	12	15	0	2	0	3	0	0	0	0
"01-Aug-02"	"Wizard"	"Exposed"	"9"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"20"	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"20"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"20"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"20"	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"20"	2.5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"20"	3	0	0	0	60	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"20"	3.5	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"25"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"25"	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"25"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"25"	2	4	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"25"	2.5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"25"	3	0	0	0	63	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"25"	3.5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"26"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"26"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"26"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"26"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"26"	2.5	0	0	0	6	0	0	0	0	0	0	0	0	34	0	4	0	9	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"26"	3	0	0	0	35	0	0	0	0	0	0	0	0	4	0	0	0	13	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"26"	3.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"27"	0.5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"27"	1	0	0	0	0	5	0	25	0	0	0	0	0	0	0	0	10	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"27"	1.5	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	40	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"27"	2	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"27"	2.5	1	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"27"	3	0	0	0	70	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"27"	3.5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"34"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"34"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"34"	1.5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"34"	2	1	0	0	0	0	0	70	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"34"	2.5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	7	0	17	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"34"	3	0	0	0	9	0	0	3	0	0	0	45	0	0	0	3	0	14	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"34"	3.5	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"44"	0.5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"44"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"44"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"44"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"44"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"45"	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	33	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"45"	1	0	0	0	0	0	0	1	0	50	0	0	0	0	0	0	4	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"45"	1.5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	50	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"45"	2	6	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"45"	2.5	0	0	0	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"45"	3	2	0	0	21	0	0	0	0	0	0	0	0	13	0	0	0	33	0	0	0	0
"12-Aug-03"	"Wizard"	"Exposed"	"45"	3.5	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	17	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"10"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"10"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"10"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"10"	2	16	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"10"	2.5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"10"	3	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"10"	3.5	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"11"	0.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"11"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"11"	1.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"11"	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"11"	2.5	0	0	0	16.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"11"	3	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"11"	3.5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"12"	0.5	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	20	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"12"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0
