"year","month_year","site_name","site_grid","trip_no","nights","no_traps","total_trap_nights","species","recap_this_trip","captures","captures_100tn","family"
2005,"Aug.05","Field River North","FRN1","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Field River North","FRN1","93",3,36,108,"Lerista labialis",NA,5,4.62962963,"Scincidae"
2005,"Aug.05","Field River North","FRN1","93",3,36,108,"Diplodactylus stenodactylus",NA,1,0.925925926,"Diplodactylidae"
2005,"Aug.05","Field River North","FRN1","93",3,36,108,"Egernia inornata",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Field River North","FRN1","93",3,36,108,"Rhynchoedura ornata",NA,1,0.925925926,"Diplodactylidae"
2005,"Aug.05","Field River North","FRN1","93",3,36,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2005,"Aug.05","Field River North","FRN2","93",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2005,"Aug.05","Field River North","FRN2","93",3,36,108,"Rhynchoedura ornata",NA,2,1.851851852,"Diplodactylidae"
2005,"Aug.05","Field River North","FRN2","93",3,36,108,"Ctenophorus nuchalis",NA,4,3.703703704,"Agamidae"
2005,"Aug.05","Field River North","FRN2","93",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Field River South","FRS2","93",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Field River South","FRS2","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Field River South","FRS2","93",3,36,108,"Ctenotus helenae",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Field River South","FRS2","93",3,36,108,"Lerista labialis",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Field River South","FRS2","93",3,36,108,"Egernia inornata",NA,2,1.851851852,"Scincidae"
2005,"Aug.05","Field River South","FRS2","93",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Field River South","FRS2","93",3,36,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2005,"Aug.05","Kunnamuka Swamp East","KSE2","93",3,36,108,"Ctenophorus nuchalis",NA,4,3.703703704,"Agamidae"
2005,"Aug.05","Kunnamuka Swamp East","KSE2","93",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Kunnamuka Swamp East","KSE2","93",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2005,"Aug.05","Kunnamuka Swamp East","KSE2","93",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
2005,"Aug.05","Kunnamuka Swamp East","KSE2","93",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2005,"Aug.05","Kunnamuka Swamp East","KSE2","93",3,36,108,"Rhynchoedura ornata",NA,1,0.925925926,"Diplodactylidae"
2005,"Aug.05","Main Camp","MC1","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Main Camp","MC1","93",3,36,108,"Delma nasuta",NA,1,0.925925926,"Pygopodidae"
2005,"Aug.05","Main Camp","MC10","93",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Main Camp","MC10","93",3,36,108,"Pogona vitticeps",NA,1,0.925925926,"Agamidae"
2005,"Aug.05","Main Camp","MC10","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Main Camp","MC10","93",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2005,"Aug.05","Main Camp","MC11","93",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Aug.05","Main Camp","MC2","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Main Camp","MC2","93",3,36,108,"Pogona vitticeps",NA,1,0.925925926,"Agamidae"
2005,"Aug.05","Main Camp","MC2","93",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Main Camp","MC4","93",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Main Camp","MC4","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Plum Pudding","PP0","93",3,36,108,"Ctenotus pantherinus",NA,2,1.851851852,"Scincidae"
2005,"Aug.05","Plum Pudding","PP0","93",3,36,108,"Lerista labialis",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Plum Pudding","PP0","93",3,36,108,"Morethia ruficauda",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Plum Pudding","PP0","93",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Plum Pudding","PP0","93",3,36,108,"Notaden nichollsi",NA,1,0.925925926,"Limnodynastidae"
2005,"Aug.05","Plum Pudding","PP1","93",3,36,108,"Varanus brevicauda",NA,1,0.925925926,"Varanidae"
2005,"Aug.05","Plum Pudding","PP1","93",3,36,108,"Ctenotus calurus",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Plum Pudding","PP1","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Shitty Site","SH4","93",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Aug.05","Shitty Site","SH5","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Shitty Site","SH5","93",3,36,108,"Ctenophorus nuchalis",NA,4,3.703703704,"Agamidae"
2005,"Aug.05","Shitty Site","SH5","93",3,36,108,"Lerista labialis",NA,3,2.777777778,"Scincidae"
2005,"Aug.05","South Site","SS3","93",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Aug.05","South Site","SS4","93",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Aug.05","Tobermorey East","TBE1","93",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2005,"Aug.05","Tobermorey East","TBE1","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Tobermorey East","TBE1","93",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Tobermorey East","TBE2","93",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Tobermorey East","TBE2","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Tobermorey East","TBE2","93",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2005,"Aug.05","Tobermorey West","TBW3","93",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Aug.05","Tobermorey West","TBW3","93",3,36,108,"Moloch horridus",NA,1,0.925925926,"Agamidae"
2005,"Aug.05","Tobermorey West","TBW3","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Tobermorey West","TBW4","93",3,36,108,"Ctenotus piankai",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Tobermorey West","TBW4","93",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Aug.05","Tobermorey West","TBW4","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Tobermorey West","TBW4","93",3,36,108,"Ctenotus dux",NA,2,1.851851852,"Scincidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Lerista labialis",NA,8,7.407407407,"Scincidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Simoselaps fasciolatus",NA,1,0.925925926,"Elapidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Diplodactylus elderi",NA,1,0.925925926,"Diplodactylidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Oct.05","Main Camp","MC1","94",3,36,108,"Morethia ruficauda",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC10","94",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC10","94",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC10","94",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
2005,"Oct.05","Main Camp","MC10","94",3,36,108,"Lerista labialis",NA,10,9.259259259,"Scincidae"
2005,"Oct.05","Main Camp","MC10","94",3,36,108,"Notaden nichollsi",NA,2,1.851851852,"Limnodynastidae"
2005,"Oct.05","Main Camp","MC10","94",3,36,108,"Ramphotyphlops endoterus",NA,3,2.777777778,"Typhlopidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Diplodactylus ciliaris",NA,1,0.925925926,"Diplodactylidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Notaden nichollsi",NA,1,0.925925926,"Limnodynastidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Lerista labialis",NA,4,3.703703704,"Scincidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Varanus brevicauda",NA,1,0.925925926,"Varanidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Ctenotus leae",NA,2,1.851851852,"Scincidae"
2005,"Oct.05","Main Camp","MC11","94",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Notaden nichollsi",NA,7,6.481481481,"Limnodynastidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Pogona vitticeps",NA,1,0.925925926,"Agamidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Ctenotus dux",NA,2,1.851851852,"Scincidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Moloch horridus",NA,1,0.925925926,"Agamidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Heteronotia binoei",NA,1,0.925925926,"Gekkonidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Lerista labialis",NA,14,12.96296296,"Scincidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2005,"Oct.05","Main Camp","MC2","94",3,36,108,"Rhynchoedura ornata",NA,1,0.925925926,"Diplodactylidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Ctenotus ariadnae",NA,2,1.851851852,"Scincidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Lerista labialis",NA,8,7.407407407,"Scincidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Neobatrachus centralis",NA,3,2.777777778,"Limnodynastidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Pogona vitticeps",NA,1,0.925925926,"Agamidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Rhynchoedura ornata",NA,1,0.925925926,"Diplodactylidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Menetia greyii",NA,2,1.851851852,"Scincidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Ctenotus dux",NA,2,1.851851852,"Scincidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Notaden nichollsi",NA,7,6.481481481,"Limnodynastidae"
2005,"Oct.05","Main Camp","MC4","94",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2005,"Nov.05","Field River South","FRS2","95",3,36,108,"Delma tincta",NA,1,0.925925926,"Pygopodidae"
2005,"Nov.05","Field River South","FRS2","95",3,36,108,"Rhynchoedura ornata",NA,2,1.851851852,"Diplodactylidae"
2005,"Nov.05","Field River South","FRS2","95",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2005,"Nov.05","Field River South","FRS2","95",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2005,"Nov.05","Field River South","FRS2","95",3,36,108,"Lerista labialis",NA,6,5.555555556,"Scincidae"
2005,"Nov.05","Field River South","FRS2","95",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2005,"Nov.05","Field River South","FRS2","95",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Heteronotia binoei",NA,1,0.925925926,"Gekkonidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Ctenotus ariadnae",NA,3,2.777777778,"Scincidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Delma nasuta",NA,1,0.925925926,"Pygopodidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Ctenotus piankai",NA,1,0.925925926,"Scincidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Rhynchoedura ornata",NA,1,0.925925926,"Diplodactylidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Diplodactylus conspicillatus",NA,1,0.925925926,"Diplodactylidae"
2005,"Nov.05","South Site","SS3","95",3,36,108,"Pygopus nigriceps",NA,1,0.925925926,"Pygopodidae"
2005,"Nov.05","South Site","SS4","95",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2005,"Nov.05","South Site","SS4","95",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2005,"Nov.05","South Site","SS4","95",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Nov.05","South Site","SS4","95",3,36,108,"Egernia inornata",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Ctenotus dux",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Diplodactylus ciliaris",NA,1,0.925925926,"Diplodactylidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Varanus brevicauda",NA,2,1.851851852,"Varanidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Ctenotus calurus",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Ctenophorus isolepis",NA,3,2.777777778,"Agamidae"
2005,"Dec.05","Cravens Peak","CP1","96",3,36,108,"Lerista labialis",NA,8,7.407407407,"Scincidae"
2005,"Dec.05","Cravens Peak","CP2","96",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Cravens Peak","CP2","96",3,36,108,"Ctenotus ariadnae",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Cravens Peak","CP2","96",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Cravens Peak","CP2","96",3,36,108,"Varanus brevicauda",NA,1,0.925925926,"Varanidae"
2005,"Dec.05","Cravens Peak","CP2","96",3,36,108,"Ctenotus dux",NA,3,2.777777778,"Scincidae"
2005,"Dec.05","Cravens Peak","CP2","96",3,36,108,"Ctenotus calurus",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Cravens Peak","CP2","96",3,36,108,"Lerista labialis",NA,10,9.259259259,"Scincidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Diporiphora winneckei",NA,2,1.851851852,"Agamidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Ctenophorus isolepis",NA,3,2.777777778,"Agamidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Lerista labialis",NA,10,9.259259259,"Scincidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Ctenotus helenae",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Neobatrachus centralis",NA,3,2.777777778,"Limnodynastidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Varanus brevicauda",NA,2,1.851851852,"Varanidae"
2005,"Dec.05","Carlo","CS2","96",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Ctenotus piankai",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Ctenotus dux",NA,4,3.703703704,"Scincidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Ctenophorus isolepis",NA,4,3.703703704,"Agamidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Lerista labialis",NA,10,9.259259259,"Scincidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Varanus brevicauda",NA,2,1.851851852,"Varanidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Ctenotus calurus",NA,3,2.777777778,"Scincidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Carlo","CS5","96",3,36,108,"Diplodactylus stenodactylus",NA,1,0.925925926,"Diplodactylidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Diplodactylus conspicillatus",NA,1,0.925925926,"Diplodactylidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Ctenotus piankai",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Diplodactylus stenodactylus",NA,3,2.777777778,"Diplodactylidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Egernia inornata",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Ctenophorus nuchalis",NA,6,5.555555556,"Agamidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Lerista labialis",NA,9,8.333333333,"Scincidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Ramphotyphlops endoterus",NA,2,1.851851852,"Typhlopidae"
2005,"Dec.05","Field River North","FRN1","96",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Field River North","FRN2","96",3,36,108,"Lerista labialis",NA,10,9.259259259,"Scincidae"
2005,"Dec.05","Field River North","FRN2","96",3,36,108,"Diplodactylus stenodactylus",NA,2,1.851851852,"Diplodactylidae"
2005,"Dec.05","Field River North","FRN2","96",3,36,108,"Ctenophorus nuchalis",NA,4,3.703703704,"Agamidae"
2005,"Dec.05","Field River North","FRN2","96",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Dec.05","Field River North","FRN2","96",3,36,108,"Notaden nichollsi",NA,5,4.62962963,"Limnodynastidae"
2005,"Dec.05","Field River North","FRN2","96",3,36,108,"Egernia inornata",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Field River North","FRN2","96",3,36,108,"Lucasium damaeum",NA,1,0.925925926,"Diplodactylidae"
2005,"Dec.05","Field River North","FRN2","96",3,36,108,"Diplodactylus conspicillatus",NA,6,5.555555556,"Diplodactylidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Lerista labialis",NA,9,8.333333333,"Scincidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Varanus eremius",NA,1,0.925925926,"Varanidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Pogona vitticeps",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Ctenotus leonhardii",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Ctenophorus nuchalis",NA,3,2.777777778,"Agamidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Ctenotus dux",NA,3,2.777777778,"Scincidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Ctenotus piankai",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Kunnamuka Swamp East","KSE2","96",3,36,108,"Notaden nichollsi",NA,3,2.777777778,"Limnodynastidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Menetia greyii",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Ctenotus dux",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Ctenotus calurus",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Varanus brevicauda",NA,2,1.851851852,"Varanidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Lerista labialis",NA,11,10.18518519,"Scincidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Plum Pudding","PP0","96",3,36,108,"Ctenophorus isolepis",NA,7,6.481481481,"Agamidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Ctenophorus isolepis",NA,2,1.851851852,"Agamidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Varanus brevicauda",NA,1,0.925925926,"Varanidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Ctenotus calurus",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Ctenotus pantherinus",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Lerista labialis",NA,17,15.74074074,"Scincidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Plum Pudding","PP1","96",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Shitty Site","SH4","96",3,36,108,"Neobatrachus centralis",NA,2,1.851851852,"Limnodynastidae"
2005,"Dec.05","Shitty Site","SH4","96",3,36,108,"Lerista labialis",NA,11,10.18518519,"Scincidae"
2005,"Dec.05","Shitty Site","SH4","96",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Shitty Site","SH5","96",3,36,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2005,"Dec.05","Shitty Site","SH5","96",3,36,108,"Lerista labialis",NA,9,8.333333333,"Scincidae"
2005,"Dec.05","Shitty Site","SH5","96",3,36,108,"Ctenophorus clayi",NA,1,0.925925926,"Agamidae"
2005,"Dec.05","Tobermorey East","TBE1","96",3,36,108,"Notaden nichollsi",NA,1,0.925925926,"Limnodynastidae"
2005,"Dec.05","Tobermorey East","TBE1","96",3,36,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2005,"Dec.05","Tobermorey East","TBE1","96",3,36,108,"Ctenophorus isolepis",NA,9,8.333333333,"Agamidae"
2005,"Dec.05","Tobermorey East","TBE1","96",3,36,108,"Ctenotus calurus",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Tobermorey East","TBE1","96",3,36,108,"Ctenotus helenae",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Tobermorey East","TBE1","96",3,36,108,"Lerista labialis",NA,12,11.11111111,"Scincidae"
2005,"Dec.05","Tobermorey East","TBE1","96",3,36,108,"Ctenotus ariadnae",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Tobermorey East","TBE1","96",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2005,"Dec.05","Tobermorey East","TBE2","96",3,36,108,"Menetia greyii",NA,2,1.851851852,"Scincidae"
2005,"Dec.05","Tobermorey East","TBE2","96",3,36,108,"Ctenotus leonhardii",NA,1,0.925925926,"Scincidae"
2005,"Dec.05","Tobermorey East","TBE2","96",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
